,ID,ano_stat,escalado,jogou,ppm,gols_para,assistencias,gols_contra,entrou,saiu,amarelo,amarelo_duplo,vermelho,Gols_de_penalti,minutos_por_gol,minutos
985,115382,2019,55,52,2.15,7,2,-,1,8,11,-,-,-,643',4.498'
986,574765,2019,55,36,1.89,1,-,-,15,20,6,-,1,-,1.533',1.533'
987,662327,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,110078,2019,32,32,2.25,15,2,-,5,6,2,-,-,2,168',2.527'
989,366948,2019,47,41,1.66,1,-,-,11,4,7,-,-,-,2.846',2.846'
990,277335,2019,30,30,2.00,-,1,-,15,10,3,-,-,-,-,1.511'
991,546036,2019,54,53,1.34,2,4,-,1,8,22,-,1,-,2.243',4.486'
992,727751,2019,54,50,0.92,5,-,-,4,25,12,-,-,-,767',3.836'
993,236772,2019,17,13,1.31,2,1,-,6,4,2,-,-,-,315',630'
994,261457,2019,18,18,1.00,1,1,-,1,-,1,-,-,-,1.575',1.575'
995,271476,2019,36,33,0.85,1,1,-,9,12,9,-,-,-,2.131',2.131'
996,292160,2019,44,27,1.33,1,1,-,17,5,7,1,-,-,1.266',1.266'
997,373193,2019,34,25,0.92,1,1,-,4,7,6,-,-,-,1.845',1.845'
998,410003,2019,29,16,1.19,-,-,-,7,3,5,-,-,-,-,837'
999,425939,2019,2,1,3.00,-,-,-,1,-,-,-,-,-,-,13'
1000,520456,2019,4,4,1.25,-,-,-,3,-,1,-,-,-,-,189'
1001,520665,2019,45,37,1.16,1,3,-,2,13,11,1,1,-,2.996',2.996'
1002,602031,2019,21,16,1.06,-,-,-,4,9,4,-,-,-,-,1.094'
1003,101692,2019,21,20,1.75,-,1,-,8,11,2,-,-,-,-,951'
1004,141850,2019,8,8,1.13,2,-,-,-,2,2,-,-,-,350',699'
1005,154981,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,221524,2019,1,-,,-,-,-,-,-,-,-,-,-,-,-
1007,244832,2019,27,22,1.27,-,-,-,6,4,3,-,-,-,-,1.447'
1008,349166,2019,53,51,1.41,3,6,-,12,28,3,-,-,-,1.117',3.352'
1009,363177,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,373302,2019,41,27,1.30,-,-,-,9,13,4,-,-,-,-,1.349'
1011,468167,2019,34,31,1.10,3,4,-,2,10,10,-,-,-,812',2.437'
1012,520500,2019,43,42,1.60,9,5,-,2,24,6,-,-,-,376',3.385'
1013,527025,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,547445,2019,27,25,1.04,9,1,-,12,6,4,-,-,2,165',1.482'
1015,606954,2019,23,22,1.00,1,3,-,5,2,4,-,-,-,1.611',1.611'
1016,460985,2019,6,4,2.25,-,-,-,2,1,1,-,-,-,-,214'
1017,808509,2019,39,34,2.00,1,2,-,16,7,9,-,-,-,1.860',1.860'
1018,726005,2019,28,23,1.35,1,5,-,-,9,7,-,-,-,1.941',1.941'
1019,612162,2019,43,41,1.68,-,-,-,4,18,13,-,-,-,-,3.073'
1020,871792,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,294798,2019,43,38,1.84,6,6,-,16,14,1,-,-,-,337',2.023'
1022,139607,2019,44,44,1.73,9,8,-,15,19,7,1,-,-,295',2.653'
1023,663581,2019,9,4,1.75,-,-,-,-,-,2,-,-,-,-,360'
1024,53286,2019,34,33,2.03,-,-,-,9,6,6,-,-,-,-,2.168'
1025,546000,2019,54,54,1.54,3,3,-,1,11,8,1,-,-,1.513',4.539'
1026,135984,2019,25,25,1.80,4,4,-,2,11,7,-,-,-,496',1.983'
1027,131933,2019,37,36,1.75,7,6,-,2,17,5,-,-,1,403',2.820'
1028,338861,2019,55,47,1.89,9,6,-,13,21,3,-,1,3,319',2.874'
1029,53262,2019,42,39,1.33,7,2,-,11,19,5,-,-,1,364',2.545'
1030,323944,2019,21,15,2.00,-,1,-,5,10,1,-,-,-,-,761'
1031,74789,2019,38,38,1.39,-,1,-,5,13,14,-,-,-,-,2.768'
1032,373191,2019,17,17,2.06,-,2,-,-,4,3,-,-,-,-,1.444'
1033,346922,2019,23,22,1.68,-,-,-,1,10,9,-,-,-,-,1.762'
1034,53365,2019,27,26,1.12,3,3,-,-,6,8,-,-,-,748',2.245'
1035,75833,2019,31,17,1.53,-,2,-,9,8,5,-,-,-,-,723'
1036,124546,2019,41,33,1.18,-,-,-,3,14,11,1,-,-,-,2.373'
1037,479587,2019,46,44,1.52,2,4,-,3,6,6,-,-,-,1.816',3.631'
1038,71080,2019,21,20,1.30,-,1,-,1,2,5,-,-,-,-,1.674'
1039,53359,2019,22,12,1.42,-,-,-,8,4,3,-,-,-,-,371'
1040,55489,2019,45,44,1.52,7,5,-,3,34,6,-,-,1,435',3.044'
1041,128932,2019,21,14,1.36,2,-,-,3,6,3,-,-,-,445',889'
1042,198859,2019,38,27,1.56,1,1,-,16,5,3,-,-,-,1.075',1.075'
1043,373174,2019,41,32,1.72,1,1,-,3,4,5,-,-,-,2.612',2.612'
1044,97507,2019,55,32,1.81,-,1,-,17,7,6,2,-,-,-,1.411'
1045,176485,2019,29,24,1.83,4,1,-,5,12,2,-,-,-,400',1.600'
1046,387611,2019,60,45,1.58,9,5,-,18,20,5,-,-,1,262',2.359'
1047,219835,2019,12,11,1.91,1,-,-,3,4,2,-,-,-,699',699'
1048,401533,2019,17,17,1.82,1,2,-,2,12,1,-,-,-,1.198',1.198'
1049,261459,2019,35,26,1.62,-,-,-,9,4,3,-,-,-,-,1.651'
1050,798114,2019,29,11,1.82,-,-,-,7,5,-,-,-,-,-,388'
1051,155470,2019,27,20,1.70,4,-,-,4,10,6,-,-,1,331',1.323'
1052,255685,2019,47,45,1.29,7,3,-,8,22,6,-,-,3,461',3.227'
1053,281438,2019,40,39,1.54,5,4,-,4,24,10,-,-,-,533',2.666'
1054,538107,2019,43,28,1.50,-,-,-,4,10,6,-,1,-,-,1.957'
1055,272554,2019,43,31,1.45,3,4,-,11,18,4,-,-,-,519',1.558'
1056,76135,2019,34,33,1.58,2,6,-,3,23,6,-,-,1,1.188',2.375'
1057,52929,2019,29,25,1.40,4,4,-,5,7,7,-,-,1,442',1.769'
1058,181775,2019,29,25,1.68,2,1,-,12,11,2,-,-,-,608',1.216'
1059,183945,2019,49,43,0.98,2,7,-,13,10,8,-,-,-,1.416',2.831'
1060,345544,2019,26,26,0.96,4,4,-,2,5,2,-,-,2,534',2.134'
1061,407654,2019,31,30,1.10,2,-,-,1,7,5,-,-,-,1.251',2.502'
1062,439455,2019,43,42,1.62,5,4,-,8,23,8,-,-,-,581',2.906'
1063,678439,2019,51,41,1.41,6,4,-,12,17,6,-,-,-,441',2.645'
1064,226155,2019,75,70,1.01,6,4,-,21,20,13,-,-,-,730',4.377'
1065,67967,2019,7,7,0.71,-,-,-,-,1,1,-,-,-,-,630'
1066,71079,2019,31,24,1.00,4,1,-,16,8,4,-,-,-,181',722'
1067,101542,2019,54,50,1.44,5,8,-,2,7,7,1,1,3,855',4.277'
1068,202907,2019,23,19,1.00,-,2,-,8,9,4,-,-,-,-,1.007'
1069,257057,2019,38,19,1.37,1,-,-,11,3,3,-,-,-,790',790'
1070,524403,2019,20,10,2.20,-,-,-,3,4,2,-,-,-,-,580'
1071,520858,2019,27,27,1.85,6,7,-,5,12,3,-,1,-,322',1.929'
1072,54996,2019,30,27,0.56,-,-,-,3,3,5,-,-,-,-,2.112'
1073,65162,2019,36,20,1.25,-,-,-,8,6,1,-,-,-,-,1.180'
1074,82502,2019,3,3,1.33,-,-,-,1,2,-,-,-,-,-,184'
1075,128823,2019,28,12,1.58,-,-,-,6,5,2,-,-,-,-,524'
1076,174570,2019,37,33,1.64,1,1,-,9,13,2,-,-,-,2.215',2.215'
1077,234756,2019,24,20,1.10,1,2,-,6,5,-,-,-,-,1.308',1.308'
1078,255754,2019,26,24,1.00,1,-,-,8,9,4,1,-,-,1.339',1.339'
1079,282513,2019,26,25,1.04,-,-,-,1,7,9,-,-,-,-,1.944'
1080,349826,2019,23,18,1.56,1,-,-,11,2,7,-,-,-,771',771'
1081,159655,2019,21,20,0.90,7,5,-,3,8,1,-,-,2,216',1.513'
1082,792249,2019,45,25,1.76,2,2,-,13,7,-,-,-,-,613',1.225'
1083,242808,2019,21,17,1.65,1,2,-,3,12,1,-,-,-,1.056',1.056'
1084,106041,2019,25,24,1.38,5,1,-,2,13,2,-,-,-,374',1.872'
1085,140547,2019,33,33,1.45,9,4,-,4,11,2,-,-,2,287',2.579'
1086,140682,2019,19,17,1.18,-,1,-,1,8,1,-,-,-,-,1.122'
1087,225912,2019,58,26,1.77,1,1,-,9,9,4,-,-,1,1.526',1.526'
1088,347823,2019,40,40,1.85,6,2,-,10,11,7,-,-,1,457',2.743'
1089,469136,2019,54,37,0.81,1,3,-,24,10,6,-,1,-,1.319',1.319'
1090,36365,2019,10,10,1.70,3,-,-,9,1,1,-,-,1,102',305'
1091,54989,2019,34,26,0.81,1,-,-,9,13,3,-,-,-,1.569',1.569'
1092,85308,2019,17,17,1.65,-,-,-,7,1,3,-,-,-,-,1.036'
1093,437566,2019,31,28,0.46,-,1,-,-,1,6,-,1,-,-,2.407'
1094,72438,2019,44,27,1.00,-,-,-,7,12,4,-,-,-,-,1.662'
1095,180271,2019,34,24,1.67,1,1,-,11,8,2,-,-,-,1.260',1.260'
1096,186526,2019,19,15,1.40,-,1,-,2,9,1,-,-,-,-,902'
1097,347288,2019,29,20,1.30,1,-,-,13,7,2,-,-,-,734',734'
1098,393835,2019,38,36,1.53,4,5,-,8,17,7,-,-,-,629',2.515'
1099,432961,2019,35,34,1.26,5,-,-,2,7,10,1,-,-,547',2.736'
1100,16159,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,27303,2019,46,27,1.41,-,1,-,12,8,8,-,1,-,-,1.341'
1102,52514,2019,31,29,1.48,2,1,-,8,15,7,-,1,1,766',1.532'
1103,74198,2019,27,22,2.09,4,1,-,11,7,-,-,-,1,271',1.084'
1104,76090,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,80151,2019,38,37,1.24,-,1,-,2,3,6,-,-,-,-,3.094'
1106,106504,2019,20,17,1.18,2,1,-,11,6,1,-,-,1,305',610'
1107,107012,2019,12,12,0.58,-,-,-,7,4,1,-,-,-,-,488'
1108,112990,2019,18,11,0.73,-,-,-,4,3,-,-,-,-,-,600'
1109,124701,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,189963,2019,10,6,0.83,-,-,-,5,1,1,-,-,-,-,152'
1111,212225,2019,21,8,,2,-,-,3,2,2,-,-,-,234',468'
1112,288499,2019,29,26,0.88,2,3,-,12,12,2,-,-,-,614',1.228'
1113,375661,2019,19,19,0.58,1,1,-,-,2,4,-,-,-,1.668',1.668'
1114,440366,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,477461,2019,13,11,0.55,-,1,-,-,2,2,-,-,-,-,927'
1116,520462,2019,32,24,1.29,1,1,-,10,10,4,-,-,1,1.233',1.233'
1117,606716,2019,30,16,1.88,1,-,-,14,1,1,-,-,-,374',374'
1118,105512,2019,47,26,1.50,3,5,-,12,12,-,-,-,-,420',1.260'
1119,646404,2019,47,29,1.34,-,-,-,15,10,4,-,-,-,-,1.244'
1120,520610,2019,34,34,1.62,8,5,-,2,5,4,-,-,4,368',2.947'
1121,68843,2019,27,25,1.56,4,1,-,4,14,-,-,-,-,415',1.661'
1122,163555,2019,3,3,1.33,1,1,-,-,-,-,-,-,-,270',270'
1123,255803,2019,6,4,0.75,-,-,-,1,-,1,-,-,-,-,291'
1124,312848,2019,20,20,1.65,7,5,-,2,10,2,-,-,1,213',1.493'
1125,538234,2019,44,33,1.76,1,-,-,18,7,2,-,-,-,1.468',1.468'
1126,72861,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,144688,2019,3,3,2.00,-,-,-,-,-,1,-,-,-,-,270'
1128,178935,2019,10,10,1.20,2,-,-,-,3,3,-,-,-,417',833'
1129,202919,2019,21,12,1.17,-,-,-,6,6,1,-,1,-,-,545'
1130,520624,2020,39,37,2.00,3,2,-,13,18,6,-,-,1,668',2.004'
1131,341705,2020,16,16,2.25,1,3,-,-,8,2,-,-,-,1.345',1.345'
1132,225984,2020,39,38,0.97,12,8,-,3,11,3,-,1,5,254',3.053'
1133,737821,2020,56,49,1.80,3,1,-,24,16,15,1,-,-,783',2.349'
1134,403315,2020,25,25,2.04,3,7,-,4,5,3,-,-,-,641',1.924'
1135,578872,2020,36,25,1.12,-,3,-,13,4,3,1,-,-,-,1.192'
1136,258626,2020,3,3,2.00,1,2,-,-,1,1,-,-,-,268',268'
1137,57229,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,104505,2020,32,32,1.75,5,9,-,8,18,7,-,-,2,425',2.127'
1139,607854,2020,58,58,1.72,3,3,-,6,14,11,-,-,-,1.529',4.587'
1140,859396,2020,2,1,,-,-,-,1,-,-,-,-,-,-,24'
1141,111828,2020,45,44,1.84,8,2,-,9,9,10,1,1,-,403',3.225'
1142,294873,2020,38,31,2.06,2,-,-,15,11,2,-,-,-,799',1.598'
1143,53058,2020,22,21,1.81,4,1,-,5,9,2,-,-,-,372',1.487'
1144,333159,2020,49,48,1.52,5,5,-,4,26,3,-,2,-,683',3.413'
1145,149572,2020,51,50,1.88,10,11,-,7,4,14,-,-,4,399',3.990'
1146,731693,2020,40,19,1.58,-,-,-,16,4,-,-,-,-,-,392'
1147,528632,2020,28,28,1.36,6,2,-,2,7,2,-,-,-,385',2.311'
1148,520858,2020,25,22,1.50,3,1,-,3,13,1,-,-,-,513',1.540'
1149,29261,2020,41,28,1.71,3,1,-,12,15,1,-,-,-,434',1.302'
1150,105512,2020,21,16,0.94,3,2,-,8,8,1,-,-,2,256',769'
1151,140547,2020,31,29,1.14,2,4,-,12,6,5,-,-,1,850',1.700'
1152,163555,2020,8,7,1.86,1,1,-,1,5,-,-,-,-,440',440'
1153,183945,2020,16,14,0.29,-,-,-,8,6,4,-,-,-,-,600'
1154,210548,2020,33,21,1.24,1,1,-,4,9,3,-,-,-,1.388',1.388'
1155,225912,2020,44,19,1.42,-,-,-,12,5,1,-,-,-,-,576'
1156,236549,2020,24,21,1.71,1,-,-,13,6,4,-,-,1,804',804'
1157,237851,2020,44,12,1.42,-,-,-,4,5,6,-,-,-,-,746'
1158,255803,2020,2,2,,-,-,-,2,-,-,-,-,-,-,9'
1159,329843,2020,44,37,1.27,1,-,-,5,10,12,1,-,-,2.626',2.626'
1160,347090,2020,41,40,1.43,2,-,-,4,17,11,1,1,-,1.458',2.915'
1161,588627,2020,16,13,0.62,-,-,-,6,6,-,-,-,-,-,629'
1162,52929,2020,41,36,1.44,3,1,-,20,13,7,-,-,2,503',1.508'
1163,54160,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,55454,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,65162,2020,33,16,0.81,-,-,-,8,5,2,-,-,-,-,720'
1166,70119,2020,23,21,1.43,1,2,-,4,10,2,-,-,-,1.447',1.447'
1167,74790,2020,50,48,1.54,2,-,1,1,6,5,-,-,-,2.072',4.144'
1168,76090,2020,37,35,1.34,1,2,-,13,13,7,-,-,-,1.799',1.799'
1169,99496,2020,33,32,1.50,-,2,-,12,13,6,-,-,-,-,1.780'
1170,99903,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,105436,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,110074,2020,26,26,1.12,5,5,-,3,11,5,1,1,1,380',1.902'
1173,125558,2020,15,3,1.00,-,-,-,3,-,-,-,-,-,-,31'
1174,129127,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,147407,2020,53,53,1.42,14,5,-,6,18,7,-,-,3,295',4.131'
1176,151665,2020,3,3,1.33,-,-,-,-,1,1,-,-,-,-,260'
1177,202907,2020,34,30,0.63,3,1,-,9,15,4,-,-,1,582',1.746'
1178,214527,2020,18,14,1.14,-,1,-,6,8,-,-,-,-,-,662'
1179,227986,2020,47,39,1.00,-,1,-,9,20,9,-,-,-,-,2.379'
1180,234756,2020,38,38,0.89,8,-,-,2,3,4,-,-,4,402',3.212'
1181,236772,2020,39,37,1.35,2,3,-,15,19,1,-,-,-,949',1.898'
1182,244832,2020,5,5,0.60,-,-,-,-,3,-,-,-,-,-,390'
1183,258996,2020,21,21,1.38,1,3,-,-,-,4,1,-,-,1.880',1.880'
1184,292160,2020,34,21,1.33,-,-,-,8,8,2,-,-,-,-,1.192'
1185,346072,2020,51,49,1.12,1,1,-,-,6,12,-,-,-,4.305',4.305'
1186,363177,2020,15,11,1.45,1,-,-,4,7,4,-,-,1,510',510'
1187,401532,2020,31,12,0.92,1,-,-,10,2,2,-,-,-,255',255'
1188,458115,2020,42,38,1.05,2,1,-,7,20,9,-,-,-,1.334',2.667'
1189,529609,2020,41,20,1.60,1,1,-,10,8,4,-,-,-,835',835'
1190,538234,2020,59,44,1.39,1,3,-,21,17,9,-,-,-,2.085',2.085'
1191,572303,2020,23,22,1.41,3,2,-,8,14,1,-,-,-,367',1.100'
1192,606954,2020,32,31,0.90,6,3,-,1,8,9,-,-,2,438',2.625'
1193,631787,2020,52,29,1.66,2,1,-,10,15,4,-,-,-,825',1.650'
1194,668798,2020,39,34,1.09,-,1,-,10,18,5,-,-,-,-,1.958'
1195,373085,2020,20,20,1.25,7,5,-,1,2,7,-,-,2,241',1.687'
1196,520610,2020,32,19,2.37,5,2,-,7,6,-,-,-,-,223',1.116'
1197,212923,2020,22,21,2.00,4,6,-,2,12,5,-,-,-,402',1.606'
1198,614328,2020,51,48,1.79,4,2,-,16,16,2,1,-,-,734',2.937'
1199,402825,2020,34,34,2.00,4,8,-,7,10,5,-,-,-,648',2.593'
1200,54375,2020,58,53,1.30,6,8,-,17,18,1,-,-,-,574',3.441'
1201,253734,2020,30,28,1.46,1,4,-,6,15,7,-,-,-,1.848',1.848'
1202,270188,2020,41,40,1.98,3,3,-,8,14,7,-,1,-,930',2.791'
1203,364261,2020,67,60,2.23,2,2,-,20,17,5,-,-,-,1.790',3.579'
1204,213606,2020,51,46,1.74,2,2,-,3,16,10,-,-,-,1.813',3.625'
1205,703322,2020,44,36,1.28,1,2,-,8,12,5,1,1,-,2.174',2.174'
1206,110078,2020,35,35,2.03,13,5,-,5,7,4,-,-,2,212',2.760'
1207,840431,2020,50,40,1.20,2,4,-,11,26,9,-,1,-,1.174',2.348'
1208,432958,2020,37,37,1.30,2,1,-,8,15,7,-,1,-,1.388',2.776'
1209,435213,2020,25,19,1.37,-,1,-,10,6,-,-,-,-,-,1.020'
1210,167825,2020,21,19,1.26,-,-,-,3,3,6,-,-,-,-,1.434'
1211,351895,2020,47,43,1.56,2,3,-,9,15,9,-,-,-,1.496',2.992'
1212,390370,2020,35,27,0.96,1,3,-,12,11,5,-,-,1,1.566',1.566'
1213,662338,2020,5,1,,-,-,-,-,1,-,-,-,-,-,37'
1214,366948,2020,1,-,,-,-,-,-,-,-,-,-,-,-,-
1215,371258,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,530737,2020,39,37,1.92,1,1,-,2,17,9,-,1,-,2.762',2.762'
1217,212899,2020,35,31,1.13,-,-,1,2,6,13,1,-,-,-,2.546'
1218,229736,2020,44,41,1.41,4,4,-,7,26,3,-,-,-,681',2.724'
1219,351892,2020,46,8,1.88,-,-,-,4,3,1,-,-,-,-,398'
1220,670968,2020,48,22,1.68,2,-,1,6,4,3,-,-,-,747',1.494'
1221,272554,2020,37,36,1.39,9,11,-,6,23,9,-,-,1,275',2.475'
1222,215212,2020,53,49,1.20,3,4,-,7,26,12,-,1,-,1.149',3.448'
1223,390368,2020,64,36,1.53,6,-,-,22,15,1,-,1,-,243',1.455'
1224,100091,2020,43,42,1.45,7,5,-,3,20,5,-,-,1,484',3.390'
1225,252922,2020,35,32,1.47,4,3,-,15,11,5,-,1,-,410',1.641'
1226,349443,2020,21,15,2.00,-,-,-,10,3,3,-,1,-,-,599'
1227,538107,2020,57,55,1.69,-,-,-,1,12,16,1,1,-,-,4.511'
1228,534473,2020,33,33,1.15,2,4,-,2,6,10,-,-,-,1.401',2.802'
1229,524403,2020,19,17,2.59,-,4,-,4,4,2,-,-,-,-,1.193'
1230,347909,2020,48,45,1.80,1,1,-,7,6,11,-,-,-,3.328',3.328'
1231,77059,2020,59,56,1.39,10,8,-,11,30,4,-,-,2,367',3.670'
1232,107259,2020,30,30,1.57,2,4,-,-,8,6,-,-,-,1.331',2.662'
1233,153065,2020,58,33,1.76,2,-,-,21,11,8,-,-,-,563',1.125'
1234,155470,2020,53,36,1.22,4,4,-,21,10,8,-,-,-,362',1.446'
1235,190543,2020,33,33,1.06,4,3,-,-,6,10,-,-,1,719',2.875'
1236,214070,2020,19,18,1.17,1,-,-,5,8,7,-,-,-,1.145',1.145'
1237,352042,2020,40,40,1.55,12,7,-,-,27,9,-,1,3,266',3.189'
1238,697400,2020,21,20,1.35,-,1,-,-,9,6,-,-,-,-,1.558'
1239,876343,2020,45,29,1.62,2,-,-,15,12,4,-,-,-,615',1.230'
1240,555277,2020,43,42,1.79,3,4,-,10,10,5,-,-,-,978',2.933'
1241,68275,2020,41,36,1.50,-,1,-,12,12,3,-,-,-,-,2.200'
1242,125513,2020,15,15,1.20,3,-,-,4,2,-,-,1,-,350',1.049'
1243,486078,2020,25,21,1.71,-,1,-,6,10,4,-,1,-,-,1.210'
1244,216259,2020,8,7,1.57,-,-,-,2,-,1,-,-,-,-,468'
1245,54172,2020,39,35,1.91,-,3,-,12,13,5,-,-,-,-,2.083'
1246,99516,2020,25,22,1.73,2,2,-,14,6,-,-,-,-,458',916'
1247,250010,2020,33,24,1.13,1,5,-,12,11,4,-,-,-,1.143',1.143'
1248,405768,2020,12,12,0.75,-,1,1,2,7,-,-,-,-,-,865'
1249,515068,2020,55,55,1.71,6,1,-,2,38,10,-,1,-,710',4.257'
1250,519854,2020,44,43,1.58,8,5,-,6,15,10,-,-,1,409',3.268'
1251,520500,2020,41,32,1.34,2,3,-,13,17,3,-,-,-,821',1.641'
1252,529646,2020,11,10,0.70,-,-,-,4,4,2,-,-,-,-,539'
1253,552242,2020,65,49,1.65,5,2,-,17,15,4,-,-,-,572',2.862'
1254,29091,2020,55,51,1.43,9,8,-,10,29,6,-,-,-,378',3.400'
1255,205179,2020,48,36,1.42,1,-,-,13,16,10,1,-,-,1.864',1.864'
1256,236952,2020,27,27,1.19,3,7,-,3,14,2,-,-,-,688',2.064'
1257,419420,2020,28,21,1.05,-,1,-,10,9,1,-,-,-,-,1.126'
1258,468314,2020,41,16,0.88,1,-,-,11,4,-,-,-,-,594',594'
1259,212954,2020,34,34,1.85,13,4,-,9,16,3,-,-,-,172',2.230'
1260,518723,2020,25,16,1.50,-,1,-,12,3,-,-,-,-,-,526'
1261,145573,2020,35,32,1.13,-,1,-,7,11,6,-,-,-,-,2.183'
1262,154990,2020,33,30,1.10,-,-,-,5,10,11,-,-,-,-,2.354'
1263,181775,2020,46,45,1.49,5,4,-,23,13,2,-,-,-,476',2.381'
1264,181784,2020,48,39,1.33,8,1,-,11,24,1,1,-,-,276',2.209'
1265,614324,2020,27,22,1.55,2,1,-,9,11,5,-,-,-,546',1.091'
1266,52897,2020,40,26,1.15,-,1,-,9,13,7,1,-,-,-,1.380'
1267,281438,2020,23,19,1.47,-,1,-,8,10,4,-,-,-,-,971'
1268,67967,2020,14,14,1.57,-,-,-,-,5,3,-,-,-,-,1.160'
1269,151505,2020,47,39,1.77,1,1,-,11,20,4,-,-,-,2.166',2.166'
1270,242808,2020,57,56,1.45,10,1,-,3,25,10,-,-,1,456',4.559'
1271,257057,2020,49,37,1.49,1,-,-,27,8,2,-,-,-,1.321',1.321'
1272,378975,2020,32,25,1.44,-,1,-,21,2,5,-,-,-,-,696'
1273,596527,2020,24,17,1.06,1,-,-,5,5,6,1,-,-,1.091',1.091'
1274,435169,2020,27,26,1.23,2,5,-,2,8,2,-,-,-,1.077',2.154'
1275,174818,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,255685,2020,52,50,1.72,2,2,-,36,12,3,-,-,1,819',1.638'
1277,255754,2020,20,16,1.75,-,1,-,15,1,1,-,-,-,-,348'
1278,349903,2020,51,51,1.10,6,9,-,2,7,4,-,1,2,735',4.412'
1279,363781,2020,54,54,1.50,5,3,-,3,30,19,-,-,1,856',4.281'
1280,159655,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,766381,2020,44,44,1.75,11,10,-,1,34,6,-,-,4,315',3.465'
1282,53365,2020,37,27,1.48,1,1,-,10,12,4,-,1,-,1.525',1.525'
1283,72438,2020,54,28,1.21,-,-,-,16,5,3,-,-,-,-,1.215'
1284,74286,2020,47,40,1.00,3,3,-,9,23,2,-,-,2,821',2.464'
1285,75072,2020,43,37,2.03,6,4,-,5,16,4,-,-,-,477',2.863'
1286,85012,2020,33,27,1.26,1,2,-,18,5,4,-,-,-,1.122',1.122'
1287,153905,2020,7,2,2.00,-,-,-,1,-,-,-,-,-,-,110'
1288,213539,2020,37,11,0.91,1,-,-,7,2,2,-,-,-,429',429'
1289,348262,2020,43,38,1.71,-,1,-,9,12,6,-,1,-,-,2.457'
1290,373193,2020,40,39,1.59,4,2,-,8,15,9,1,-,-,679',2.717'
1291,401533,2020,16,15,1.20,2,-,-,7,6,1,-,-,-,400',800'
1292,480274,2020,38,11,1.27,-,1,-,8,1,2,-,-,-,-,390'
1293,598972,2020,45,37,1.57,6,-,-,9,21,12,1,-,1,372',2.232'
1294,626102,2020,15,11,1.91,-,-,-,7,4,1,-,-,-,-,330'
1295,686332,2020,50,21,1.57,-,-,-,12,9,5,-,-,-,-,758'
1296,353279,2020,46,29,1.10,3,1,-,19,6,-,-,-,-,345',1.035'
1297,191314,2020,37,31,1.10,2,3,-,9,20,2,-,-,-,951',1.901'
1298,158382,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,375661,2020,29,29,0.86,4,3,-,-,9,8,-,-,3,613',2.452'
1300,27303,2020,14,14,2.07,4,5,-,-,5,3,-,-,-,303',1.210'
1301,50047,2020,18,16,2.19,1,-,-,8,6,2,1,1,1,681',681'
1302,62652,2020,12,9,0.78,-,-,-,1,5,1,-,-,-,-,603'
1303,80151,2020,23,18,2.11,-,-,-,6,9,5,-,-,-,-,1.065'
1304,106504,2020,3,3,0.33,1,-,-,-,-,-,-,1,-,270',270'
1305,107012,2020,9,7,1.00,-,-,-,2,5,-,-,-,-,-,315'
1306,112239,2020,39,37,1.54,-,1,-,2,5,5,-,-,-,-,3.139'
1307,137726,2020,9,8,0.38,-,-,-,5,3,3,-,-,-,-,332'
1308,148601,2020,38,33,1.03,4,-,-,8,6,7,1,1,3,561',2.243'
1309,288499,2020,30,28,1.54,3,-,-,15,11,8,-,-,-,424',1.272'
1310,348267,2020,37,36,1.31,1,-,-,24,7,5,-,-,-,1.358',1.358'
1311,349826,2020,33,30,1.17,-,-,-,3,11,12,1,-,-,-,2.335'
1312,376157,2020,27,25,1.64,2,-,-,4,14,5,-,-,-,871',1.742'
1313,376640,2020,39,38,1.00,2,2,-,5,14,6,-,-,-,1.416',2.832'
1314,440366,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,16306,2021,51,48,2.17,1,4,-,2,14,16,-,-,-,3.928',3.928'
1316,444523,2021,45,44,1.70,11,7,-,7,15,4,-,-,1,298',3.277'
1317,808509,2021,61,58,2.29,7,4,-,3,18,7,-,2,-,668',4.677'
1318,80444,2021,41,35,1.20,7,3,-,14,16,1,-,-,1,278',1.948'
1319,735570,2021,71,64,1.94,2,2,-,15,24,19,-,-,-,2.120',4.240'
