,ID,ano_stat,escalado,jogou,ppm,gols_para,assistencias,gols_contra,entrou,saiu,amarelo,amarelo_duplo,vermelho,Gols_de_penalti,minutos_por_gol,minutos
1006,147366,2019,42,30,0.73,1,-,-,9,4,3,-,-,-,2.013',2.013'
1007,346051,2019,35,32,1.63,2,1,-,7,6,-,-,-,-,1.141',2.282'
1008,373088,2019,28,17,1.82,2,-,-,3,-,2,-,-,-,709',1.417'
1009,606952,2019,22,21,2.00,5,6,-,1,3,1,-,-,-,351',1.755'
1010,401539,2019,79,54,1.91,3,-,-,3,1,2,-,1,1,1.536',4.608'
1011,271860,2019,38,34,1.32,3,1,1,2,1,6,1,-,-,950',2.851'
1012,280762,2019,60,60,0.93,1,-,1,1,2,18,-,-,-,5.284',5.284'
1013,333633,2019,30,25,1.36,3,1,-,3,1,8,1,-,-,705',2.114'
1014,347091,2019,37,25,1.36,-,-,-,8,4,2,-,-,-,-,1.633'
1015,346729,2019,68,46,1.57,4,-,-,1,8,11,-,-,-,1.010',4.039'
1016,412367,2019,31,20,1.45,-,-,-,10,4,2,-,1,-,-,889'
1017,99500,2019,37,17,1.71,-,-,-,-,4,5,-,-,-,-,1.467'
1018,109038,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,128855,2019,56,49,1.47,1,-,-,2,1,10,-,-,-,4.332',4.332'
1020,149249,2019,15,6,0.33,-,-,-,1,3,-,-,-,-,-,289'
1021,166032,2019,39,17,1.71,1,-,-,5,-,2,-,1,-,1.080',1.080'
1022,184156,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,231009,2019,4,3,3.00,-,-,-,-,-,-,-,-,-,-,270'
1024,269467,2019,32,19,1.32,1,-,1,4,-,5,-,-,-,1.376',1.376'
1025,292152,2019,31,13,1.08,-,-,1,3,1,2,-,-,-,-,887'
1026,59333,2019,32,30,1.23,3,2,-,1,-,2,1,1,-,882',2.647'
1027,250841,2019,11,8,1.13,-,-,-,3,1,1,-,-,-,-,469'
1028,270650,2019,12,8,1.38,1,-,-,-,7,-,-,-,-,599',599'
1029,296903,2019,18,15,0.93,-,3,-,3,9,4,-,-,-,-,1.011'
1030,332220,2019,36,32,1.19,1,1,2,-,-,4,1,-,-,2.864',2.864'
1031,347079,2019,54,38,1.58,2,1,-,10,3,11,-,-,-,1.299',2.598'
1032,348769,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,349737,2019,46,30,1.33,-,-,-,9,12,2,-,-,-,-,1.680'
1034,420858,2019,9,7,1.14,1,2,-,1,-,-,-,-,-,598',598'
1035,254771,2019,34,29,1.28,1,-,-,14,5,7,-,-,-,1.630',1.630'
1036,323618,2019,16,15,0.67,-,1,-,1,8,4,-,-,-,-,1.073'
1037,52893,2019,17,7,1.43,-,-,-,2,1,4,-,-,-,-,407'
1038,93178,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,99667,2019,27,24,1.13,3,-,-,1,1,2,-,-,-,679',2.038'
1040,108611,2019,37,22,1.23,1,1,-,5,5,3,-,-,-,1.490',1.490'
1041,124548,2019,29,19,1.16,-,1,-,1,2,9,-,-,-,-,1.574'
1042,161438,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,209163,2019,46,38,1.58,1,-,-,5,4,8,-,-,-,2.959',2.959'
1044,322781,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,329738,2019,45,45,1.67,3,3,-,2,7,3,-,-,-,1.281',3.842'
1046,347283,2019,31,25,1.52,-,-,-,6,6,5,-,-,-,-,1.764'
1047,523606,2019,23,23,0.74,1,-,1,-,1,4,-,-,-,2.053',2.053'
1048,525518,2019,40,29,1.76,3,2,-,4,3,5,-,-,-,728',2.183'
1049,539221,2019,32,28,1.82,-,1,-,1,5,5,-,-,-,-,2.333'
1050,52513,2019,17,17,0.82,1,1,-,-,1,4,-,-,-,1.515',1.515'
1051,53999,2019,65,26,1.73,1,-,-,9,1,3,1,1,-,1.700',1.700'
1052,187099,2019,43,32,1.22,2,3,-,7,5,3,-,-,-,1.223',2.446'
1053,224863,2019,11,11,1.55,1,3,-,3,3,1,-,-,-,802',802'
1054,231174,2019,17,15,1.07,-,-,-,-,1,5,-,-,-,-,1.316'
1055,311867,2019,32,23,1.96,-,1,-,4,6,6,-,-,-,-,1.615'
1056,439389,2019,36,26,1.42,1,-,-,2,2,4,-,1,-,2.097',2.097'
1057,554996,2019,43,42,1.38,-,2,-,2,3,9,-,-,-,-,3.569'
1058,53532,2019,17,17,0.82,-,-,-,-,3,5,-,-,-,-,1.453'
1059,55250,2019,34,32,1.25,-,2,-,1,-,6,-,1,-,-,2.788'
1060,67918,2019,17,12,1.42,2,-,-,-,-,3,-,-,-,540',1.080'
1061,75080,2019,43,43,1.84,-,2,-,-,6,12,-,-,-,-,3.797'
1062,132060,2019,19,19,1.05,2,1,-,-,1,1,-,-,-,827',1.653'
1063,147435,2019,13,6,0.67,-,-,-,-,-,-,-,-,-,-,540'
1064,175396,2019,9,8,0.75,-,-,-,-,-,-,-,-,-,-,780'
1065,381032,2019,44,44,2.00,4,-,-,-,-,5,-,-,-,998',3.990'
1066,476344,2020,39,38,1.76,2,4,1,2,3,8,-,1,-,1.591',3.182'
1067,524481,2020,43,40,1.88,2,2,1,4,9,7,1,-,-,1.500',3.000'
1068,273236,2020,35,25,1.36,-,-,-,5,1,4,1,-,-,-,1.828'
1069,789082,2020,63,52,1.54,4,4,-,10,11,9,-,1,-,930',3.718'
1070,149577,2020,29,27,1.89,2,-,1,1,1,8,-,-,-,1.168',2.336'
1071,380350,2020,35,24,1.29,-,-,-,9,4,6,-,-,-,-,1.426'
1072,379807,2020,37,25,0.84,1,-,-,3,1,9,-,-,-,2.115',2.115'
1073,228433,2020,44,30,1.63,-,2,-,8,2,4,-,-,-,-,2.158'
1074,743587,2020,8,6,2.00,-,-,-,6,-,-,-,-,-,-,199'
1075,346766,2020,51,49,2.16,5,7,-,-,5,11,-,-,1,859',4.294'
1076,255744,2020,38,32,0.97,1,-,-,6,6,7,-,-,-,2.393',2.393'
1077,555015,2020,57,45,1.69,-,-,-,6,1,13,1,-,-,-,3.580'
1078,347913,2020,26,26,1.50,-,2,1,-,-,5,-,-,-,-,2.340'
1079,46741,2020,45,40,1.90,2,-,-,3,9,2,-,1,-,1.493',2.985'
1080,277318,2020,37,37,2.05,-,1,-,-,-,4,-,-,-,-,3.360'
1081,735568,2020,65,37,1.59,-,1,-,8,1,5,-,-,-,-,2.647'
1082,182323,2020,29,28,1.29,-,3,-,1,3,6,-,-,-,-,2.408'
1083,432166,2020,33,32,1.69,3,1,-,9,7,3,-,-,-,677',2.032'
1084,345084,2020,14,12,0.75,-,1,-,1,7,2,-,-,-,-,877'
1085,237621,2020,19,18,1.28,1,-,-,3,7,6,-,-,-,1.368',1.368'
1086,250841,2020,47,38,1.37,-,3,-,6,8,4,-,-,-,-,2.876'
1087,255805,2020,23,22,0.86,3,-,1,-,1,3,-,-,-,652',1.955'
1088,265837,2020,54,11,1.55,-,-,-,2,-,3,-,-,-,-,846'
1089,271335,2020,36,34,0.71,-,-,-,2,3,8,-,-,-,-,2.781'
1090,322781,2020,51,41,1.02,1,1,-,21,8,4,-,-,-,1.950',1.950'
1091,347079,2020,52,37,1.35,3,-,1,5,2,6,-,-,-,978',2.935'
1092,348769,2020,54,37,1.32,1,1,-,10,7,7,-,-,-,2.671',2.671'
1093,349820,2020,13,12,0.92,2,-,-,-,1,-,-,-,-,534',1.067'
1094,350766,2020,29,28,0.75,-,1,-,5,11,4,-,-,-,-,2.055'
1095,373299,2020,52,50,1.04,1,1,-,4,4,4,-,-,-,4.118',4.118'
1096,376373,2020,18,8,0.75,-,-,-,4,2,3,-,-,-,-,386'
1097,527047,2020,40,35,0.69,1,-,-,11,2,3,-,-,-,2.347',2.347'
1098,53755,2020,35,27,1.56,-,-,1,1,3,1,-,-,-,-,2.320'
1099,124543,2020,44,37,1.95,2,1,1,4,8,10,-,-,-,1.472',2.944'
1100,178841,2020,29,22,1.23,-,-,-,2,1,1,-,-,-,-,1.790'
1101,225640,2020,13,4,1.75,-,-,-,4,-,-,-,-,-,-,36'
1102,296903,2020,51,43,1.35,-,6,-,6,8,8,-,-,-,-,3.304'
1103,361597,2020,4,-,,-,-,-,-,-,-,-,-,-,-,-
1104,460080,2020,28,28,2.00,1,6,-,2,5,2,-,-,-,2.293',2.293'
1105,484599,2020,34,13,1.31,1,-,-,1,1,1,-,-,-,1.099',1.099'
1106,510635,2020,28,11,0.45,-,-,-,3,1,2,-,-,-,-,812'
1107,513346,2020,31,31,1.84,2,1,-,1,2,8,1,2,-,1.281',2.561'
1108,525518,2020,38,16,0.88,2,-,1,1,3,4,-,-,-,644',1.287'
1109,555634,2020,41,30,0.97,2,-,-,2,3,8,-,-,-,1.281',2.561'
1110,823510,2020,30,28,1.18,1,2,-,5,4,5,-,-,-,2.057',2.057'
1111,147435,2020,16,15,1.07,-,-,1,-,-,3,-,-,-,-,1.350'
1112,75080,2020,48,27,1.19,-,-,-,14,10,5,1,-,-,-,1.145'
1113,75437,2020,13,2,2.00,-,-,-,2,-,-,-,-,-,-,7'
1114,80927,2020,38,23,1.57,3,3,-,3,6,8,-,-,2,572',1.716'
1115,116084,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,151142,2020,28,28,1.18,1,1,-,1,1,6,-,2,-,2.340',2.340'
1117,159570,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,178939,2020,12,9,1.44,1,-,-,3,2,1,-,-,-,527',527'
1119,187759,2020,56,29,2.03,-,-,-,8,3,3,-,1,-,-,1.933'
1120,189047,2020,24,5,0.80,-,-,-,3,1,1,-,-,-,-,164'
1121,192462,2020,32,28,1.14,2,2,1,5,7,8,-,1,-,997',1.993'
1122,209163,2020,34,18,1.44,1,-,-,4,2,3,-,-,-,1.277',1.277'
1123,210088,2020,24,18,1.28,-,1,-,2,5,4,-,-,-,-,1.363'
1124,226896,2020,6,6,0.50,-,-,-,-,-,1,-,-,-,-,540'
1125,265642,2020,31,30,1.73,3,-,-,1,3,6,-,-,-,866',2.598'
1126,292203,2020,12,11,1.09,-,-,-,-,3,2,-,-,-,-,872'
1127,323303,2020,6,2,1.50,-,-,-,2,-,-,-,-,-,-,24'
1128,440841,2020,13,9,1.44,-,-,-,3,4,3,-,-,-,-,520'
1129,451933,2020,48,44,1.36,-,2,-,8,10,6,-,-,-,-,3.268'
1130,520089,2020,31,25,1.20,-,1,-,4,1,4,-,-,-,-,1.905'
1131,544254,2020,48,45,1.33,3,2,-,10,6,14,1,-,-,1.095',3.285'
1132,546037,2020,48,44,1.45,1,-,-,3,6,7,-,-,-,3.632',3.632'
1133,663088,2020,19,13,1.38,-,2,-,10,1,1,-,1,-,-,330'
1134,702281,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,733578,2020,59,50,1.52,-,3,-,19,6,6,-,-,-,-,3.102'
1136,32804,2020,48,48,1.85,-,5,-,9,6,3,-,-,-,-,3.747'
1137,132060,2020,15,15,2.33,5,-,-,1,1,5,-,-,-,246',1.229'
1138,388605,2020,13,12,1.92,-,1,-,-,-,3,-,1,-,-,1.018'
1139,659219,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,745827,2020,30,20,1.65,2,-,-,1,4,4,-,-,-,809',1.617'
1141,643278,2020,23,23,1.57,2,-,2,-,1,2,-,-,-,1.021',2.042'
1142,908929,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,868357,2020,31,9,1.78,-,-,-,2,-,1,-,-,-,-,651'
1144,965630,2020,1,-,,-,-,-,-,-,-,-,-,-,-,-
1145,175792,2020,45,43,2.23,2,4,-,3,4,7,-,1,-,1.755',3.510'
1146,432773,2020,62,57,1.75,2,1,1,3,-,7,-,-,-,2.467',4.933'
1147,61892,2020,40,32,1.16,-,1,-,7,13,7,2,-,-,-,2.055'
1148,391720,2020,35,34,2.00,-,2,-,3,6,10,-,-,-,-,2.678'
1149,672292,2020,43,36,1.22,-,2,-,4,3,12,-,-,-,-,2.933'
1150,148751,2020,49,44,1.86,2,4,-,20,8,9,-,-,-,1.249',2.498'
1151,379249,2020,18,17,2.35,-,-,-,11,2,2,-,-,-,-,747'
1152,458710,2020,38,30,1.57,5,-,-,2,-,7,-,-,-,512',2.558'
1153,176140,2020,14,8,0.50,1,-,-,2,3,1,-,-,-,468',468'
1154,375813,2020,36,34,2.47,1,9,1,4,5,2,-,-,-,2.736',2.736'
1155,476339,2020,50,50,1.62,4,-,-,1,-,11,-,-,-,1.108',4.432'
1156,27374,2020,36,15,2.00,-,-,-,5,1,1,-,-,-,-,962'
1157,121985,2020,33,11,1.91,-,-,-,7,1,1,-,-,-,-,571'
1158,225335,2020,35,31,1.16,-,-,-,1,2,3,-,-,-,-,2.741'
1159,330114,2020,43,25,1.68,2,2,-,2,6,7,-,-,-,961',1.922'
1160,383638,2020,28,20,1.75,2,1,-,1,1,1,-,1,-,838',1.676'
1161,368468,2020,46,43,1.37,-,5,-,1,13,11,1,-,-,-,3.572'
1162,729266,2020,44,24,1.38,-,1,1,3,-,4,-,-,-,-,1.897'
1163,834443,2020,37,12,1.92,-,-,1,3,-,-,-,-,-,-,901'
1164,601011,2020,49,45,1.73,4,3,-,14,28,2,-,-,-,640',2.558'
1165,585264,2020,33,31,0.61,1,-,1,-,-,10,-,-,-,2.820',2.820'
1166,52920,2020,38,37,1.89,3,-,-,1,4,5,1,1,-,1.039',3.116'
1167,294804,2020,56,53,1.60,1,1,-,3,2,3,-,-,-,4.553',4.553'
1168,373446,2020,43,43,1.49,4,1,-,-,3,9,1,-,-,941',3.764'
1169,388236,2020,40,34,2.06,1,3,-,8,6,2,-,-,-,2.363',2.363'
1170,332220,2020,30,29,1.76,4,-,1,-,-,8,-,-,-,653',2.610'
1171,164015,2020,44,24,1.13,-,-,1,3,2,4,-,-,-,-,1.886'
1172,740273,2020,39,24,0.67,1,1,-,14,4,2,-,1,-,994',994'
1173,524607,2020,45,33,1.42,1,2,2,4,2,5,-,-,-,2.647',2.647'
1174,84695,2020,20,19,1.63,-,1,1,2,1,5,-,-,-,-,1.531'
1175,77262,2020,34,31,1.16,-,3,-,-,7,2,-,-,-,-,2.720'
1176,113094,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,169179,2020,38,28,1.57,1,-,-,2,4,6,1,-,-,2.257',2.257'
1178,256453,2020,28,22,1.00,1,-,-,2,2,7,-,-,-,1.746',1.746'
1179,280283,2020,30,29,1.38,3,-,-,-,-,9,-,-,-,880',2.640'
1180,371025,2020,51,44,1.43,3,-,-,-,1,10,-,-,-,1.316',3.948'
1181,375690,2020,55,55,1.64,2,1,1,-,1,13,-,-,-,2.453',4.905'
1182,204072,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,212209,2020,53,32,2.06,1,2,-,14,6,5,-,-,-,1.745',1.745'
1184,223977,2020,11,3,3.00,1,1,-,-,-,1,-,-,-,270',270'
1185,218138,2020,43,39,1.62,3,3,1,-,2,3,-,-,-,1.155',3.465'
1186,95087,2020,44,43,1.60,1,6,-,6,5,5,-,-,-,3.441',3.441'
1187,104590,2020,43,39,1.26,-,-,-,2,6,6,-,1,-,-,3.199'
1188,340557,2020,34,34,1.03,1,-,-,-,2,6,-,-,-,3.028',3.028'
1189,362835,2020,34,28,1.18,1,4,-,2,2,5,-,-,-,2.409',2.409'
1190,681627,2020,53,47,1.66,5,7,-,17,18,4,1,-,-,560',2.801'
1191,336474,2020,35,31,1.55,2,-,1,3,9,3,-,3,-,1.174',2.348'
1192,355496,2020,24,24,1.63,-,-,-,-,-,8,-,-,-,-,2.160'
1193,187211,2020,30,27,1.26,-,-,1,3,1,10,1,1,-,-,2.187'
1194,283863,2020,17,12,1.67,-,-,-,6,2,1,-,-,-,-,641'
1195,348261,2020,17,16,1.44,1,2,1,1,3,6,-,-,1,1.303',1.303'
1196,443611,2020,10,8,1.38,1,-,-,5,3,-,-,-,-,253',253'
1197,510782,2020,38,34,1.41,1,1,1,7,2,5,-,-,-,2.536',2.536'
1198,606136,2020,49,34,1.41,1,1,1,6,3,2,-,-,-,2.535',2.535'
1199,443612,2020,34,28,1.21,2,-,-,1,2,9,-,-,-,1.174',2.348'
1200,45025,2020,36,32,2.19,4,-,-,1,1,2,-,-,-,697',2.789'
1201,325196,2020,47,46,1.59,1,4,1,1,8,12,-,-,-,3.972',3.972'
1202,336697,2020,28,27,1.33,-,-,-,1,4,4,-,-,-,-,2.283'
1203,32816,2020,36,35,1.14,-,1,-,1,-,8,-,-,-,-,3.131'
1204,33947,2020,72,65,1.63,-,9,-,7,15,19,1,1,-,-,5.031'
1205,74314,2020,59,44,1.86,-,1,-,8,13,5,-,-,-,-,3.170'
1206,103146,2020,23,23,1.48,1,1,-,-,3,6,-,-,-,2.055',2.055'
1207,190314,2020,35,25,1.28,1,1,-,3,3,1,-,1,-,1.922',1.922'
1208,269467,2020,31,30,1.37,2,1,-,1,8,9,-,-,-,1.216',2.432'
1209,377576,2020,39,39,2.10,6,-,-,1,1,7,-,1,-,564',3.386'
1210,387928,2020,25,24,1.21,-,2,-,1,5,4,-,-,-,-,2.016'
1211,435211,2020,22,15,1.40,-,-,-,7,5,3,-,-,-,-,713'
1212,539183,2020,57,40,1.70,1,3,-,9,1,4,-,-,-,2.840',2.840'
1213,54929,2020,43,42,1.57,-,1,-,1,3,6,-,1,-,-,3.575'
1214,265649,2020,49,46,1.85,1,-,1,1,1,8,-,-,-,4.073',4.073'
1215,268522,2020,63,52,1.67,2,5,-,32,5,5,-,-,-,1.152',2.303'
1216,277713,2020,38,37,1.43,1,3,1,4,11,7,-,1,-,2.773',2.773'
1217,330031,2020,26,24,1.75,2,-,-,1,4,5,-,-,-,959',1.917'
1218,353807,2020,33,33,1.85,-,-,-,-,1,10,-,-,-,-,2.965'
1219,280762,2020,14,10,2.00,-,-,-,-,1,1,-,-,-,-,836'
1220,347091,2020,17,17,1.24,-,-,-,2,8,4,-,1,-,-,1.164'
1221,875511,2020,49,37,1.27,-,3,1,13,7,8,-,1,-,-,2.244'
1222,35537,2020,56,46,1.85,1,1,-,11,14,16,-,-,-,3.079',3.079'
1223,56601,2020,40,30,1.53,1,-,-,8,2,3,-,-,-,2.083',2.083'
1224,75059,2020,52,50,1.80,1,1,1,7,11,4,-,-,1,3.811',3.811'
1225,75083,2020,45,44,1.80,4,3,-,-,15,15,1,-,2,916',3.664'
1226,76100,2020,60,40,1.23,1,1,1,5,17,9,-,-,-,2.878',2.878'
1227,104540,2020,27,25,1.20,-,-,-,3,4,5,-,-,-,-,1.922'
1228,190185,2020,35,30,1.27,1,-,-,2,2,5,-,-,-,2.471',2.471'
1229,193135,2020,38,11,1.55,-,-,-,4,2,2,-,-,-,-,667'
1230,224863,2020,41,41,1.22,6,6,-,1,5,9,-,-,-,601',3.606'
1231,524602,2020,43,38,1.11,2,-,-,3,2,6,-,-,-,1.587',3.173'
1232,646361,2020,57,24,1.71,-,2,-,6,1,2,-,-,-,-,1.786'
1233,276877,2020,52,51,1.75,2,1,-,9,11,3,-,-,-,1.911',3.822'
1234,199099,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,147366,2020,29,17,1.35,-,-,-,1,7,1,-,-,-,-,1.291'
1236,152538,2020,41,36,1.42,2,1,-,7,4,7,-,-,-,1.336',2.672'
1237,174869,2020,33,29,1.38,3,1,1,1,1,6,-,-,-,850',2.549'
1238,270191,2020,57,55,1.60,4,-,-,3,1,7,-,-,-,1.190',4.758'
1239,290500,2020,52,45,1.38,1,1,1,-,6,12,1,1,-,3.901',3.901'
1240,316067,2020,48,35,1.69,1,-,-,4,5,5,-,-,-,2.790',2.790'
1241,323618,2020,28,28,1.18,-,1,-,2,2,4,-,2,-,-,2.200'
1242,330035,2020,53,13,2.00,-,3,-,4,3,-,-,-,-,-,735'
1243,346051,2020,48,41,1.63,1,1,-,21,10,2,-,-,-,2.056',2.056'
1244,520480,2020,55,44,1.61,2,1,-,4,16,7,-,-,-,1.625',3.249'
1245,443721,2020,41,38,1.53,1,4,-,5,17,3,-,-,-,2.860',2.860'
1246,54419,2020,39,36,1.53,1,4,-,-,1,3,1,-,-,3.217',3.217'
1247,55243,2020,57,34,2.15,1,2,-,12,5,7,-,-,-,2.185',2.185'
1248,72451,2020,51,51,1.25,1,4,-,-,9,9,-,-,-,4.364',4.364'
1249,86917,2020,32,15,1.67,2,-,-,3,1,3,-,-,-,541',1.082'
1250,101304,2020,19,19,1.37,2,1,-,2,1,3,1,-,-,776',1.552'
1251,108611,2020,37,33,1.70,1,6,-,6,6,6,-,-,-,2.420',2.420'
1252,113336,2020,34,26,1.27,-,1,-,9,12,5,-,-,-,-,1.388'
1253,155472,2020,24,15,1.07,-,1,-,6,-,1,-,-,-,-,1.001'
1254,182216,2020,64,43,1.74,-,2,1,7,4,5,-,1,-,-,3.262'
1255,224047,2020,41,20,0.75,-,1,-,9,2,3,-,-,-,-,1.099'
1256,516716,2021,34,33,1.33,3,1,-,-,4,7,-,-,-,964',2.893'
1257,329145,2021,46,45,1.76,3,-,-,1,5,6,1,-,-,1.296',3.889'
1258,401529,2021,28,26,2.04,-,4,-,1,1,2,-,-,-,-,2.295'
1259,439022,2021,39,39,1.38,1,1,-,-,3,13,-,1,-,3.439',3.439'
1260,671145,2021,29,28,1.86,-,-,-,3,2,7,-,-,-,-,2.210'
1261,646402,2021,57,54,1.56,1,6,-,4,10,8,-,-,-,4.257',4.257'
1262,743589,2021,27,18,1.33,1,-,-,-,2,4,-,-,-,1.530',1.530'
1263,349585,2021,83,71,1.66,3,7,-,10,10,10,-,-,-,1.854',5.563'
1264,347913,2021,53,50,1.82,-,3,1,6,4,9,-,-,-,-,4.034'
1265,255744,2021,38,38,0.92,-,1,-,-,9,9,-,-,-,-,3.250'
1266,592344,2021,66,39,1.92,-,4,-,8,10,6,-,-,-,-,2.836'
1267,149752,2021,37,36,2.08,2,1,-,-,3,4,-,1,-,1.560',3.120'
1268,510782,2021,32,31,1.65,3,1,-,-,2,4,-,1,-,913',2.740'
1269,124028,2021,23,21,2.19,-,5,-,7,10,1,-,-,-,-,1.315'
1270,406675,2021,14,7,1.57,-,-,-,3,-,1,-,-,-,-,396'
1271,729266,2021,16,10,1.60,-,-,-,-,2,-,-,-,-,-,875'
1272,124784,2021,29,29,1.21,1,-,1,-,1,4,-,-,-,2.581',2.581'
1273,140541,2021,53,51,1.47,4,1,-,-,-,9,-,1,-,1.148',4.590'
1274,74314,2021,50,50,1.50,-,3,-,6,6,8,-,-,-,-,4.047'
1275,140748,2021,31,23,1.22,1,2,-,10,8,4,-,-,-,1.078',1.078'
1276,147366,2021,29,17,1.53,-,-,1,9,8,-,-,-,-,-,777'
1277,174869,2021,20,16,1.88,1,-,1,2,5,5,-,-,-,1.145',1.145'
1278,179321,2021,31,30,1.50,2,-,1,1,1,5,-,1,-,1.326',2.651'
1279,187759,2021,50,50,1.60,1,-,1,-,3,8,-,1,-,4.409',4.409'
1280,190116,2021,39,39,1.46,1,-,1,1,2,4,-,-,-,3.371',3.371'
1281,209163,2021,19,16,1.44,2,-,-,1,2,2,-,-,-,653',1.305'
1282,224863,2021,29,25,2.00,-,2,-,6,6,1,-,-,-,-,1.666'
1283,226009,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,250841,2021,13,13,1.23,1,-,-,-,6,-,-,-,-,1.084',1.084'
1285,277713,2021,45,44,1.32,1,5,-,-,17,12,1,-,-,3.552',3.552'
1286,292203,2021,2,2,,1,-,-,-,-,-,-,-,1,180',180'
1287,323850,2021,21,18,1.22,2,1,-,5,3,6,-,-,-,585',1.169'
1288,329738,2021,59,54,1.35,-,1,-,25,6,4,-,-,-,-,3.051'
1289,346051,2021,33,31,0.77,-,4,-,2,8,5,-,-,-,-,2.516'
1290,347285,2021,33,33,1.24,1,-,1,-,2,5,-,-,-,2.951',2.951'
1291,349820,2021,10,8,1.38,1,-,-,2,2,3,-,-,-,561',561'
1292,411663,2021,37,25,1.44,4,-,-,4,3,4,-,-,-,476',1.904'
1293,412594,2021,32,29,0.76,2,1,1,11,8,3,-,-,-,843',1.686'
1294,435232,2021,53,49,2.10,3,2,-,5,6,6,1,1,1,1.327',3.982'
1295,451933,2021,44,20,1.45,-,-,-,9,4,-,-,-,-,-,1.065'
1296,510635,2021,37,37,1.08,1,1,-,1,1,10,-,-,-,3.258',3.258'
1297,544254,2021,56,23,1.52,-,-,-,9,2,3,1,1,-,-,1.420'
1298,919745,2021,32,24,1.58,-,-,-,2,7,7,2,-,-,-,1.844'
1299,67864,2021,8,8,0.75,2,-,-,-,4,2,-,-,-,267',533'
1300,676115,2021,36,35,1.20,6,-,-,4,2,7,-,1,-,461',2.767'
1301,700680,2021,32,17,1.18,-,-,-,7,7,3,-,-,-,-,826'
1302,932649,2021,30,23,0.78,-,-,-,3,1,6,-,1,-,-,1.829'
1303,625618,2021,15,13,2.54,-,1,-,-,1,3,-,-,-,-,1.243'
1304,373192,2021,6,4,0.75,-,-,-,-,2,1,-,-,-,-,276'
1305,985172,2021,31,17,1.29,2,-,-,4,-,5,-,1,-,650',1.300'
1306,1096506,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,1196689,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,613641,2021,43,42,1.67,1,7,-,2,4,5,-,-,-,3.577',3.577'
1309,403296,2021,67,58,1.69,-,-,-,2,3,5,-,1,-,-,5.031'
1310,156501,2021,45,35,1.80,2,1,-,12,2,7,1,2,-,1.075',2.150'
1311,740273,2021,49,43,1.19,1,2,-,8,12,7,1,1,-,3.246',3.246'
1312,44501,2021,39,18,2.33,-,2,-,11,3,-,-,1,-,-,812'
1313,373433,2021,45,42,1.45,2,1,1,1,8,5,-,-,-,1.777',3.554'
1314,355496,2021,36,36,1.47,2,1,1,1,-,11,-,-,-,1.586',3.171'
1315,663578,2021,42,19,0.84,-,-,-,10,2,1,1,-,-,-,934'
1316,875332,2021,30,27,0.93,1,-,-,1,1,8,-,1,-,2.364',2.364'
1317,312678,2021,35,33,1.58,-,-,-,2,1,5,1,-,-,-,2.873'
1318,518472,2021,32,32,1.28,2,4,-,-,7,15,-,1,-,1.369',2.738'
1319,648020,2021,35,34,1.76,3,-,-,-,-,9,-,1,-,998',2.994'
1320,921863,2021,29,9,1.11,-,-,-,-,4,3,-,-,-,-,733'
1321,672292,2021,52,50,1.54,1,1,-,7,8,10,1,-,-,3.819',3.819'
1322,27374,2021,13,7,1.00,-,1,-,-,4,2,-,-,-,-,481'
1323,520491,2021,41,38,1.55,2,1,-,3,22,4,-,-,-,1.490',2.980'
1324,958598,2021,45,17,1.65,-,2,-,2,1,2,-,-,-,-,1.358'
1325,411838,2021,24,24,1.04,4,1,1,1,2,6,1,-,-,511',2.045'
1326,442258,2021,40,36,1.69,2,10,-,6,4,6,-,1,-,1.345',2.689'
1327,371967,2021,37,35,1.09,3,1,1,11,8,8,-,-,-,729',2.188'
1328,698742,2021,18,9,1.56,-,2,-,2,2,-,-,-,-,-,682'
1329,670021,2021,47,39,2.05,3,3,-,8,13,2,-,-,-,918',2.754'
1330,137745,2021,52,37,1.59,1,2,-,1,7,9,-,-,-,3.041',3.041'
1331,867483,2021,57,44,1.91,3,3,1,17,17,12,-,1,-,791',2.374'
1332,476362,2021,55,46,1.52,3,5,-,2,22,3,-,-,-,1.178',3.533'
1333,406676,2021,66,59,1.66,3,8,-,12,6,16,-,1,-,1.457',4.372'
1334,185966,2021,67,46,2.00,-,6,1,14,12,2,-,1,-,-,2.973'
1335,322588,2021,21,16,0.81,1,3,-,2,5,-,-,-,-,1.210',1.210'
