0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
31,/rafael/profil/spieler/76429,Rafael,Rafael,/rafael/profil/spieler/76429,Rafael,Goalkeeper,30,€100k,Brazil,/gremio-esportivo-anapolis-go-/startseite/verein/25243/saison_id/2014,,/gremio-esportivo-anapolis-go-/startseite/verein/25243/saison_id/2014,,/gremio-esportivo-anapolis-go-/startseite/verein/25243/saison_id/2014,Anápolis,Brazil,/esteghlal-fc/startseite/verein/1076/saison_id/2014,,/esteghlal-fc/startseite/verein/1076/saison_id/2014,,/esteghlal-fc/startseite/verein/1076/saison_id/2014,Esteghlal FC,/persian-gulf-pro-league/transfers/wettbewerb/IRN1/saison_id/2014,Persian Gulf Pro League,€138k,
1,/neto/profil/spieler/111819,Neto,Neto,/neto/profil/spieler/111819,Neto,Goalkeeper,25,€9.00m,Brazil,/ac-florenz/startseite/verein/430/saison_id/2015,,/ac-florenz/startseite/verein/430/saison_id/2015,,/ac-florenz/startseite/verein/430/saison_id/2015,Fiorentina,/serie-a/transfers/wettbewerb/IT1/saison_id/2015,Serie A,/juventus-turin/startseite/verein/506/saison_id/2015,,/juventus-turin/startseite/verein/506/saison_id/2015,,/juventus-turin/startseite/verein/506/saison_id/2015,Juventus,/serie-a/transfers/wettbewerb/IT1/saison_id/2015,Serie A,free transfer
2,/fabiano/profil/spieler/52848,Fabiano,Fabiano,/fabiano/profil/spieler/52848,Fabiano,Goalkeeper,27,€6.50m,Brazil,/fc-porto/startseite/verein/720/saison_id/2015,,/fc-porto/startseite/verein/720/saison_id/2015,,/fc-porto/startseite/verein/720/saison_id/2015,FC Porto,/liga-nos/transfers/wettbewerb/PO1/saison_id/2015,Liga NOS,/fenerbahce-istanbul/startseite/verein/36/saison_id/2015,,/fenerbahce-istanbul/startseite/verein/36/saison_id/2015,,/fenerbahce-istanbul/startseite/verein/36/saison_id/2015,Fenerbahce,/super-lig/transfers/wettbewerb/TR1/saison_id/2015,Süper Lig,loan transfer
3,/gabriel/profil/spieler/79242,Gabriel,Gabriel,/gabriel/profil/spieler/79242,Gabriel,Goalkeeper,22,€2.80m,Brazil,/ac-mailand/startseite/verein/5/saison_id/2015,,/ac-mailand/startseite/verein/5/saison_id/2015,,/ac-mailand/startseite/verein/5/saison_id/2015,AC Milan,/serie-a/transfers/wettbewerb/IT1/saison_id/2015,Serie A,/ssc-neapel/startseite/verein/6195/saison_id/2015,,/ssc-neapel/startseite/verein/6195/saison_id/2015,,/ssc-neapel/startseite/verein/6195/saison_id/2015,SSC Napoli,/serie-a/transfers/wettbewerb/IT1/saison_id/2015,Serie A,loan transfer
4,/danilo-fernandes/profil/spieler/99439,Danilo Fernandes,Danilo Fernandes,/danilo-fernandes/profil/spieler/99439,Danilo Fernandes,Goalkeeper,28,€2.50m,Brazil,/sport-club-do-recife/startseite/verein/8718/saison_id/2015,,/sport-club-do-recife/startseite/verein/8718/saison_id/2015,,/sport-club-do-recife/startseite/verein/8718/saison_id/2015,Sport Recife,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2015,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2015,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2015,Internacional,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,€1.00m
5,/alex-muralha/profil/spieler/277743,Alex Muralha,Alex Muralha,/alex-muralha/profil/spieler/277743,Alex Muralha,Goalkeeper,26,€2.50m,Brazil,/figueirense-fc/startseite/verein/4064/saison_id/2015,,/figueirense-fc/startseite/verein/4064/saison_id/2015,,/figueirense-fc/startseite/verein/4064/saison_id/2015,Figueirense FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2015,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2015,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2015,Flamengo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,€941k
6,/agenor/profil/spieler/74584,Agenor,Agenor,/agenor/profil/spieler/74584,Agenor,Goalkeeper,26,€1.25m,Brazil,/joinville-ec-sc-/startseite/verein/3330/saison_id/2015,,/joinville-ec-sc-/startseite/verein/3330/saison_id/2015,,/joinville-ec-sc-/startseite/verein/3330/saison_id/2015,Joinville-SC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2015,Série B,/sport-club-do-recife/startseite/verein/8718/saison_id/2015,,/sport-club-do-recife/startseite/verein/8718/saison_id/2015,,/sport-club-do-recife/startseite/verein/8718/saison_id/2015,Sport Recife,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,€250k
7,/ederson/profil/spieler/238223,Ederson,Ederson,/ederson/profil/spieler/238223,Ederson,Goalkeeper,21,€1.20m,Brazil,/rio-ave-fc/startseite/verein/2425/saison_id/2015,,/rio-ave-fc/startseite/verein/2425/saison_id/2015,,/rio-ave-fc/startseite/verein/2425/saison_id/2015,Rio Ave,/liga-nos/transfers/wettbewerb/PO1/saison_id/2015,Liga NOS,/benfica-lissabon/startseite/verein/294/saison_id/2015,,/benfica-lissabon/startseite/verein/294/saison_id/2015,,/benfica-lissabon/startseite/verein/294/saison_id/2015,Benfica,/liga-nos/transfers/wettbewerb/PO1/saison_id/2015,Liga NOS,€500k
8,/marcelo-boeck/profil/spieler/27346,Marcelo Boeck,Marcelo Boeck,/marcelo-boeck/profil/spieler/27346,Marcelo Boeck,Goalkeeper,31,€1.20m,Brazil,/sporting-lissabon/startseite/verein/336/saison_id/2015,,/sporting-lissabon/startseite/verein/336/saison_id/2015,,/sporting-lissabon/startseite/verein/336/saison_id/2015,Sporting CP,/liga-nos/transfers/wettbewerb/PO1/saison_id/2015,Liga NOS,/chapecoense/startseite/verein/17776/saison_id/2015,,/chapecoense/startseite/verein/17776/saison_id/2015,,/chapecoense/startseite/verein/17776/saison_id/2015,Chapecoense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,free transfer
9,/felipe/profil/spieler/52880,Felipe,Felipe,/felipe/profil/spieler/52880,Felipe,Goalkeeper,31,€1.00m,Brazil,/figueirense-fc/startseite/verein/4064/saison_id/2015,,/figueirense-fc/startseite/verein/4064/saison_id/2015,,/figueirense-fc/startseite/verein/4064/saison_id/2015,Figueirense FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,/red-bull-bragantino/startseite/verein/8793/saison_id/2015,,/red-bull-bragantino/startseite/verein/8793/saison_id/2015,,/red-bull-bragantino/startseite/verein/8793/saison_id/2015,Bragantino,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2015,Série B,free transfer
10,/rafael/profil/spieler/84467,Rafael,Rafael,/rafael/profil/spieler/84467,Rafael,Goalkeeper,33,€1.00m,Brazil,/hellas-verona/startseite/verein/276/saison_id/2015,,/hellas-verona/startseite/verein/276/saison_id/2015,,/hellas-verona/startseite/verein/276/saison_id/2015,Hellas Verona,/serie-a/transfers/wettbewerb/IT1/saison_id/2015,Serie A,/cagliari-calcio/startseite/verein/1390/saison_id/2015,,/cagliari-calcio/startseite/verein/1390/saison_id/2015,,/cagliari-calcio/startseite/verein/1390/saison_id/2015,Cagliari Calcio,/serie-b/transfers/wettbewerb/IT2/saison_id/2015,Serie B,loan transfer
11,/vagner/profil/spieler/200455,Vagner,Vagner,/vagner/profil/spieler/200455,Vagner,Goalkeeper,26,€1.00m,Brazil,/tombense-futebol-clube-mg-/startseite/verein/3234/saison_id/2015,,/tombense-futebol-clube-mg-/startseite/verein/3234/saison_id/2015,,/tombense-futebol-clube-mg-/startseite/verein/3234/saison_id/2015,Tombense,Brazil,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2015,,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2015,,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2015,Palmeiras,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,?,
12,/marcelo-valverde/profil/spieler/103747,Marcelo Valverde,Marcelo Valverde,/marcelo-valverde/profil/spieler/103747,Marcelo Valverde,Goalkeeper,25,€800k,Brazil,/anapolis-futebol-clube-go-/startseite/verein/17568/saison_id/2015,,/anapolis-futebol-clube-go-/startseite/verein/17568/saison_id/2015,,/anapolis-futebol-clube-go-/startseite/verein/17568/saison_id/2015,Anápolis,Brazil,/sociedade-esportiva-do-gama-df-/startseite/verein/7014/saison_id/2015,,/sociedade-esportiva-do-gama-df-/startseite/verein/7014/saison_id/2015,,/sociedade-esportiva-do-gama-df-/startseite/verein/7014/saison_id/2015,SE Gama,Brazil,free transfer,,
13,/renan/profil/spieler/68102,Renan,Renan,/renan/profil/spieler/68102,Renan,Goalkeeper,26,€750k,Brazil,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2015,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2015,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2015,Botafogo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,/avai-fc-sc-/startseite/verein/2035/saison_id/2015,,/avai-fc-sc-/startseite/verein/2035/saison_id/2015,,/avai-fc-sc-/startseite/verein/2035/saison_id/2015,Avaí FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2015,Série B,free transfer
14,/bruno-brigido/profil/spieler/178942,Bruno Brígido,Bruno Brígido,/bruno-brigido/profil/spieler/178942,Bruno Brígido,Goalkeeper,24,€750k,Brazil,/coritiba-fc/startseite/verein/776/saison_id/2015,,/coritiba-fc/startseite/verein/776/saison_id/2015,,/coritiba-fc/startseite/verein/776/saison_id/2015,Coritiba FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,/xv-de-piracicaba/startseite/verein/55335/saison_id/2015,,/xv-de-piracicaba/startseite/verein/55335/saison_id/2015,,/xv-de-piracicaba/startseite/verein/55335/saison_id/2015,XV Piracicaba,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2015,Paulistão A1 - Primeira Fase,loan transfer
15,/douglas-friedrich/profil/spieler/374094,Douglas Friedrich,Douglas Friedrich,/douglas-friedrich/profil/spieler/374094,Douglas Friedrich,Goalkeeper,27,€750k,Brazil,/capivariano-futebol-clube-sp-/startseite/verein/3297/saison_id/2015,,/capivariano-futebol-clube-sp-/startseite/verein/3297/saison_id/2015,,/capivariano-futebol-clube-sp-/startseite/verein/3297/saison_id/2015,Capivariano,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2015,Paulistão A1 - Primeira Fase,/corinthians-sao-paulo/startseite/verein/199/saison_id/2015,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2015,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2015,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,?
16,/douglas-friedrich/profil/spieler/374094,Douglas Friedrich,Douglas Friedrich,/douglas-friedrich/profil/spieler/374094,Douglas Friedrich,Goalkeeper,27,€750k,Brazil,/corinthians-sao-paulo/startseite/verein/199/saison_id/2015,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2015,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2015,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,/gremio-porto-alegre/startseite/verein/210/saison_id/2015,,/gremio-porto-alegre/startseite/verein/210/saison_id/2015,,/gremio-porto-alegre/startseite/verein/210/saison_id/2015,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,loan transfer
17,/luiz/profil/spieler/75363,Luiz,Luiz,/luiz/profil/spieler/75363,Luiz,Goalkeeper,32,€725k,Brazil,/ad-sao-caetano-sp-/startseite/verein/291/saison_id/2015,,/ad-sao-caetano-sp-/startseite/verein/291/saison_id/2015,,/ad-sao-caetano-sp-/startseite/verein/291/saison_id/2015,São Caetano,Brazil,/criciuma-esporte-clube/startseite/verein/7178/saison_id/2015,,/criciuma-esporte-clube/startseite/verein/7178/saison_id/2015,,/criciuma-esporte-clube/startseite/verein/7178/saison_id/2015,Criciúma EC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2015,Série B,?,
18,/artur-moraes/profil/spieler/20394,Artur Moraes,Artur Moraes,/artur-moraes/profil/spieler/20394,Artur Moraes,Goalkeeper,34,€700k,Brazil,/benfica-lissabon/startseite/verein/294/saison_id/2015,,/benfica-lissabon/startseite/verein/294/saison_id/2015,,/benfica-lissabon/startseite/verein/294/saison_id/2015,Benfica,/liga-nos/transfers/wettbewerb/PO1/saison_id/2015,Liga NOS,/ankaraspor/startseite/verein/2944/saison_id/2015,,/ankaraspor/startseite/verein/2944/saison_id/2015,,/ankaraspor/startseite/verein/2944/saison_id/2015,Osmanlispor FK,/super-lig/transfers/wettbewerb/TR1/saison_id/2015,Süper Lig,free transfer
19,/rafael-bracali/profil/spieler/44177,Rafael Bracali,Rafael Bracali,/rafael-bracali/profil/spieler/44177,Rafael Bracali,Goalkeeper,34,€700k,Brazil,/panetolikos-gfs/startseite/verein/6418/saison_id/2015,,/panetolikos-gfs/startseite/verein/6418/saison_id/2015,,/panetolikos-gfs/startseite/verein/6418/saison_id/2015,Panetolikos,/super-league-1/transfers/wettbewerb/GR1/saison_id/2015,Super League 1,/fc-arouca/startseite/verein/8024/saison_id/2015,,/fc-arouca/startseite/verein/8024/saison_id/2015,,/fc-arouca/startseite/verein/8024/saison_id/2015,Arouca,/liga-nos/transfers/wettbewerb/PO1/saison_id/2015,Liga NOS,free transfer
20,/renan/profil/spieler/100910,Renan,Renan,/renan/profil/spieler/100910,Renan,Goalkeeper,25,€500k,Brazil,/corinthians-sao-paulo/startseite/verein/199/saison_id/2015,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2015,,/corinthians-sao-paulo/startseite/verein/199/saison_id/2015,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,/esporte-clube-tigres-do-brasil-rj-/startseite/verein/21618/saison_id/2015,,/esporte-clube-tigres-do-brasil-rj-/startseite/verein/21618/saison_id/2015,,/esporte-clube-tigres-do-brasil-rj-/startseite/verein/21618/saison_id/2015,Tigres-RJ,Brazil,loan transfer,
21,/adriano-facchini/profil/spieler/103370,Adriano Facchini,Adriano Facchini,/adriano-facchini/profil/spieler/103370,Adriano Facchini,Goalkeeper,32,€500k,Brazil,/gil-vicente-fc/startseite/verein/2424/saison_id/2015,,/gil-vicente-fc/startseite/verein/2424/saison_id/2015,,/gil-vicente-fc/startseite/verein/2424/saison_id/2015,Gil Vicente,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2015,Ledman LigaPro,/kardemir-karabukspor/startseite/verein/1506/saison_id/2015,,/kardemir-karabukspor/startseite/verein/1506/saison_id/2015,,/kardemir-karabukspor/startseite/verein/1506/saison_id/2015,Karabükspor,/1-lig/transfers/wettbewerb/TR2/saison_id/2015,1.Lig,free transfer
22,/klever/profil/spieler/140604,Kléver,Kléver,/klever/profil/spieler/140604,Kléver,Goalkeeper,26,€500k,Brazil,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2015,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2015,,/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2015,Fluminense,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2015,,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2015,,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2015,Atlético-GO,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2015,Série B,free transfer
23,/cesar/profil/spieler/177776,César,César,/cesar/profil/spieler/177776,César,Goalkeeper,24,€500k,Brazil,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2015,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2015,,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2015,Flamengo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,/aa-ponte-preta/startseite/verein/1134/saison_id/2015,,/aa-ponte-preta/startseite/verein/1134/saison_id/2015,,/aa-ponte-preta/startseite/verein/1134/saison_id/2015,Ponte Preta,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,loan transfer
24,/vana-alves/profil/spieler/212198,Vaná Alves,Vaná Alves,/vana-alves/profil/spieler/212198,Vaná Alves,Goalkeeper,24,€500k,Brazil,/coritiba-fc/startseite/verein/776/saison_id/2015,,/coritiba-fc/startseite/verein/776/saison_id/2015,,/coritiba-fc/startseite/verein/776/saison_id/2015,Coritiba FC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,/abc-futebol-clube-rn-/startseite/verein/7209/saison_id/2015,,/abc-futebol-clube-rn-/startseite/verein/7209/saison_id/2015,,/abc-futebol-clube-rn-/startseite/verein/7209/saison_id/2015,ABC FC,Brazil,loan transfer,
25,/oliveira/profil/spieler/269686,Oliveira,Oliveira,/oliveira/profil/spieler/269686,Oliveira,Goalkeeper,34,€500k,Brazil,/clube-atletico-linense-sp-/startseite/verein/20132/saison_id/2015,,/clube-atletico-linense-sp-/startseite/verein/20132/saison_id/2015,,/clube-atletico-linense-sp-/startseite/verein/20132/saison_id/2015,Linense,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2015,Paulistão A1 - Primeira Fase,/joinville-ec-sc-/startseite/verein/3330/saison_id/2015,,/joinville-ec-sc-/startseite/verein/3330/saison_id/2015,,/joinville-ec-sc-/startseite/verein/3330/saison_id/2015,Joinville-SC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2015,Série B,free transfer
26,/oliveira/profil/spieler/269686,Oliveira,Oliveira,/oliveira/profil/spieler/269686,Oliveira,Goalkeeper,34,€500k,Brazil,/joinville-ec-sc-/startseite/verein/3330/saison_id/2015,,/joinville-ec-sc-/startseite/verein/3330/saison_id/2015,,/joinville-ec-sc-/startseite/verein/3330/saison_id/2015,Joinville-SC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2015,Série B,/clube-atletico-linense-sp-/startseite/verein/20132/saison_id/2015,,/clube-atletico-linense-sp-/startseite/verein/20132/saison_id/2015,,/clube-atletico-linense-sp-/startseite/verein/20132/saison_id/2015,Linense,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2015,Paulistão A1 - Primeira Fase,free transfer
27,/saulo/profil/spieler/55289,Saulo,Saulo,/saulo/profil/spieler/55289,Saulo,Goalkeeper,26,€350k,Brazil,/sport-club-do-recife/startseite/verein/8718/saison_id/2015,,/sport-club-do-recife/startseite/verein/8718/saison_id/2015,,/sport-club-do-recife/startseite/verein/8718/saison_id/2015,Sport Recife,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,/treze-futebol-clube-pb-/startseite/verein/11086/saison_id/2015,,/treze-futebol-clube-pb-/startseite/verein/11086/saison_id/2015,,/treze-futebol-clube-pb-/startseite/verein/11086/saison_id/2015,Treze,Brazil,loan transfer,
28,/felipe-garcia/profil/spieler/52953,Felipe Garcia,Felipe Garcia,/felipe-garcia/profil/spieler/52953,Felipe Garcia,Goalkeeper,28,€300k,Brazil,/associacao-esportiva-evangelica-go-/startseite/verein/45000/saison_id/2015,,/associacao-esportiva-evangelica-go-/startseite/verein/45000/saison_id/2015,,/associacao-esportiva-evangelica-go-/startseite/verein/45000/saison_id/2015,ASEEV,Brazil,/anapolis-futebol-clube-go-/startseite/verein/17568/saison_id/2015,,/anapolis-futebol-clube-go-/startseite/verein/17568/saison_id/2015,,/anapolis-futebol-clube-go-/startseite/verein/17568/saison_id/2015,Anápolis,Brazil,loan transfer,,
29,/luis-carlos/profil/spieler/54338,Luís Carlos,Luís Carlos,/luis-carlos/profil/spieler/54338,Luís Carlos,Goalkeeper,28,€300k,Brazil,/ceara-sporting-club/startseite/verein/2029/saison_id/2015,,/ceara-sporting-club/startseite/verein/2029/saison_id/2015,,/ceara-sporting-club/startseite/verein/2029/saison_id/2015,Ceará SC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2015,Série B,/portuguesa-sao-paulo/startseite/verein/10247/saison_id/2015,,/portuguesa-sao-paulo/startseite/verein/10247/saison_id/2015,,/portuguesa-sao-paulo/startseite/verein/10247/saison_id/2015,Portuguesa,Brazil,free transfer,
30,/milton-raphael/profil/spieler/84363,Milton Raphael,Milton Raphael,/milton-raphael/profil/spieler/84363,Milton Raphael,Goalkeeper,25,€300k,Brazil,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2015,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2015,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2015,Botafogo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2015,Série A,/macae-esporte-futebol-clube-rj-/startseite/verein/4906/saison_id/2015,,/macae-esporte-futebol-clube-rj-/startseite/verein/4906/saison_id/2015,,/macae-esporte-futebol-clube-rj-/startseite/verein/4906/saison_id/2015,Macaé,Brazil,loan transfer,
31,/milton-raphael/profil/spieler/84363,Milton Raphael,Milton Raphael,/milton-raphael/profil/spieler/84363,Milton Raphael,Goalkeeper,24,€300k,Brazil,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2015,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2015,,/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2015,Botafogo,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2015,Série B,/boavista-sport-club-rj-/startseite/verein/11266/saison_id/2015,,/boavista-sport-club-rj-/startseite/verein/11266/saison_id/2015,,/boavista-sport-club-rj-/startseite/verein/11266/saison_id/2015,Boavista,Brazil,loan transfer,
32,/nicolas/profil/spieler/99523,Nícolas,Nícolas,/nicolas/profil/spieler/99523,Nícolas,Goalkeeper,27,€300k,Brazil,/hellas-verona/startseite/verein/276/saison_id/2015,,/hellas-verona/startseite/verein/276/saison_id/2015,,/hellas-verona/startseite/verein/276/saison_id/2015,Hellas Verona,/serie-a/transfers/wettbewerb/IT1/saison_id/2015,Serie A,/trapani-calcio/startseite/verein/4331/saison_id/2015,,/trapani-calcio/startseite/verein/4331/saison_id/2015,,/trapani-calcio/startseite/verein/4331/saison_id/2015,Trapani,/serie-b/transfers/wettbewerb/IT2/saison_id/2015,Serie B,loan transfer
33,/victor-golas/profil/spieler/122844,Victor Golas,Victor Golas,/victor-golas/profil/spieler/122844,Victor Golas,Goalkeeper,24,€300k,Brazil,/sc-braga/startseite/verein/1075/saison_id/2015,,/sc-braga/startseite/verein/1075/saison_id/2015,,/sc-braga/startseite/verein/1075/saison_id/2015,SC Braga,/liga-nos/transfers/wettbewerb/PO1/saison_id/2015,Liga NOS,/botev-plovdiv/startseite/verein/2531/saison_id/2015,,/botev-plovdiv/startseite/verein/2531/saison_id/2015,,/botev-plovdiv/startseite/verein/2531/saison_id/2015,Botev Plovdiv,/efbet-liga/transfers/wettbewerb/BU1/saison_id/2015,A Group,free transfer
34,/gideao/profil/spieler/175247,Gideão,Gideão,/gideao/profil/spieler/175247,Gideão,Goalkeeper,27,€300k,Brazil,/clube-nautico-capibaribe/startseite/verein/2646/saison_id/2015,,/clube-nautico-capibaribe/startseite/verein/2646/saison_id/2015,,/clube-nautico-capibaribe/startseite/verein/2646/saison_id/2015,Náutico,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2015,Série B,/boavista-porto-fc/startseite/verein/2503/saison_id/2015,,/boavista-porto-fc/startseite/verein/2503/saison_id/2015,,/boavista-porto-fc/startseite/verein/2503/saison_id/2015,Boavista,/liga-nos/transfers/wettbewerb/PO1/saison_id/2015,Liga NOS,free transfer
35,/ivan/profil/spieler/212215,Ivan,Ivan,/ivan/profil/spieler/212215,Ivan,Goalkeeper,31,€300k,Brazil,/paysandu-sport-club-pa-/startseite/verein/6347/saison_id/2015,,/paysandu-sport-club-pa-/startseite/verein/6347/saison_id/2015,,/paysandu-sport-club-pa-/startseite/verein/6347/saison_id/2015,Paysandu,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2015,Série B,/goias-ec/startseite/verein/3197/saison_id/2015,,/goias-ec/startseite/verein/3197/saison_id/2015,,/goias-ec/startseite/verein/3197/saison_id/2015,Goiás,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2015,Série B,free transfer
36,/airton/profil/spieler/377799,Airton,Airton,/airton/profil/spieler/377799,Airton,Goalkeeper,21,-,Brazil,/esporte-clube-juventude/startseite/verein/10492/saison_id/2015,,/esporte-clube-juventude/startseite/verein/10492/saison_id/2015,,/esporte-clube-juventude/startseite/verein/10492/saison_id/2015,Juventude,/campeonato-gaucho/transfers/wettbewerb/BRRS/saison_id/2015,Campeonato Gaúcho,/red-bull-salzburg/startseite/verein/409/saison_id/2015,,/red-bull-salzburg/startseite/verein/409/saison_id/2015,,/red-bull-salzburg/startseite/verein/409/saison_id/2015,RB Salzburg,/bundesliga/transfers/wettbewerb/A1/saison_id/2015,Bundesliga,€286k
37,/pecanha/profil/spieler/33735,Peçanha,Peçanha,/pecanha/profil/spieler/33735,Peçanha,Goalkeeper,35,€250k,Brazil,/petrolul-ploiesti/startseite/verein/9465/saison_id/2015,,/petrolul-ploiesti/startseite/verein/9465/saison_id/2015,,/petrolul-ploiesti/startseite/verein/9465/saison_id/2015,Petrolul,/liga-1/transfers/wettbewerb/RO1/saison_id/2015,Liga 1,/fc-viitorul-constanta/startseite/verein/29831/saison_id/2015,,/fc-viitorul-constanta/startseite/verein/29831/saison_id/2015,,/fc-viitorul-constanta/startseite/verein/29831/saison_id/2015,FC Viitorul,/liga-1/transfers/wettbewerb/RO1/saison_id/2015,Liga 1,€10k
1,/alisson/profil/spieler/105470,Alisson,Alisson,/alisson/profil/spieler/105470,Alisson,Goalkeeper,23,€7.00m,Brazil,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2016,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2016,,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2016,Internacional,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2016,Série A,/as-rom/startseite/verein/12/saison_id/2016,,/as-rom/startseite/verein/12/saison_id/2016,,/as-rom/startseite/verein/12/saison_id/2016,AS Roma,/serie-a/transfers/wettbewerb/IT1/saison_id/2016,Serie A,€8.00m
