,ID,Perfil,Nome,Posição,Idade,Valor de Mercado,Nacionalidade,URL Clube Antigo,Clube Antigo,URL Liga Antiga,Liga Antiga,URL Clube Novo,Clube Novo,URL Liga Nova,Liga Nova,Valor Transferência,Ano da Tranferência,pe,data_nasc,local_nasc,cidadania,altura,convocacoes,gols_selecao,ano_stat,escalado,jogou,ppm,gols_para,assistencias,gols_contra,entrou,saiu,amarelo,amarelo_duplo,vermelho,gols_sofridos,clean_sheets,minutos
147,438682,/daniel-fuzato/profil/spieler/438682,Daniel Fuzato,Goalkeeper,21,50000,Brazil,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2018,Palmeiras,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,/as-rom/startseite/verein/12/saison_id/2018,AS Roma,/serie-a/transfers/wettbewerb/IT1/saison_id/2018,Serie A,500000,2018,right,"Jul 4, 1997 (27)",Santa Bárbara ...,"2, Brazil, Italy",1.9,0,0,2017,4,,,,0,,,,,,,,,
148,438682,/daniel-fuzato/profil/spieler/438682,Daniel Fuzato,Goalkeeper,24,800000,Brazil,/as-rom/startseite/verein/12/saison_id/2022,AS Roma,/serie-a/transfers/wettbewerb/IT1/saison_id/2022,Serie A,/ud-ibiza/startseite/verein/13241/saison_id/2022,UD Ibiza,/laliga2/transfers/wettbewerb/ES2/saison_id/2022,2ª División,0,2022,right,"Jul 4, 1997 (27)",Santa Bárbara ...,"2, Brazil, Italy",1.9,0,0,2021,52,1,3.0,,0,,,,,,1,2,,90
149,438682,/daniel-fuzato/profil/spieler/438682,Daniel Fuzato,Goalkeeper,27,900000,Brazil,/sd-eibar/startseite/verein/1533/saison_id/2024,SD Eibar,/laliga2/transfers/wettbewerb/ES2/saison_id/2024,LaLiga2,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2024,Vasco da Gama,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2024,Série A,0,2024,right,"Jul 4, 1997 (27)",Santa Bárbara ...,"2, Brazil, Italy",1.9,0,0,2023,41,3,2.0,,0,,1,,,,,3,1,186
150,68442,/vagner/profil/spieler/68442,Vagner,Goalkeeper,32,500000,Brazil,/royal-excel-mouscron/startseite/verein/29228/saison_id/2018,Mouscron,/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2018,JPL,/qarabag-fk/startseite/verein/10625/saison_id/2018,Qarabag FK,/premyer-liqasi/transfers/wettbewerb/AZ1/saison_id/2018,Premyer Liqa,0,2018,right,"Jun 6, 1986 (38)",Araruna,"1, Brazil",1.86,0,0,2017,36,36,1.25,,0,,,,4,,,47,11,3240
151,159893,/richard-costa/profil/spieler/159893,Richard Costa,Goalkeeper,27,400000,Brazil,/parana-clube/startseite/verein/309/saison_id/2018,Paraná,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2018,Série B,/ceara-sporting-club/startseite/verein/2029/saison_id/2018,Ceará SC,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2018,Série A,360000,2018,right,"Mar 1, 1991 (33)",São Paulo,"1, Brazil",1.86,0,0,2017,31,22,0.41,,0,,,1,2,,,36,1,1935
152,541232,/caio-vinicius-pirana/profil/spieler/541232,Caio Vinicius Pirana,Goalkeeper,19,75000,Brazil,/ac-campodarsego/startseite/verein/39711/saison_id/2018,Campodarsego,/serie-d-girone-c/transfers/wettbewerb/IT4C/saison_id/2018,Serie D - C,/fc-bologna/startseite/verein/1025/saison_id/2018,Bologna,/serie-a/transfers/wettbewerb/IT1/saison_id/2018,Serie A,100000,2018,,"May 8, 1999 (25)",Sao Paulo,"2, Brazil, Italy",,0,0,2017,43,32,2.19,,0,,,,2,,,35,10,2910
153,228049,/joao-gabriel/profil/spieler/228049,João Gabriel,Goalkeeper,26,0,Brazil,/cianorte-futebol-clube-pr-/startseite/verein/16837/saison_id/2018,Cianorte,,Brazil,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2018,EC Vitória,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2018,Série B,70000,2018,right,"Mar 22, 1992 (32)",Aracaju,"1, Brazil",1.9,0,0,2017,13,8,0.63,,0,,,,2,,,13,2,720
154,288415,/leo-jardim/profil/spieler/288415,Léo Jardim,Goalkeeper,24,1000000,Brazil,/rio-ave-fc/startseite/verein/2425/saison_id/2019,Rio Ave,/liga-nos/transfers/wettbewerb/PO1/saison_id/2019,Liga NOS,/losc-lille/startseite/verein/1082/saison_id/2019,LOSC Lille,/ligue-1/transfers/wettbewerb/FR1/saison_id/2019,Ligue 1,6000000,2019,right,"Mar 20, 1995 (29)",Ribeirão Preto,"2, Brazil, Italy",1.88,0,0,2018,42,38,1.34,,0,,,,2,,,59,7,3420
155,288415,/leo-jardim/profil/spieler/288415,Léo Jardim,Goalkeeper,24,1000000,Brazil,/gremio-porto-alegre/startseite/verein/210/saison_id/2019,Grêmio,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/rio-ave-fc/startseite/verein/2425/saison_id/2019,Rio Ave,/liga-nos/transfers/wettbewerb/PO1/saison_id/2019,Liga NOS,1000000,2019,right,"Mar 20, 1995 (29)",Ribeirão Preto,"2, Brazil, Italy",1.88,0,0,2018,42,38,1.34,,0,,,,2,,,59,7,3420
156,288415,/leo-jardim/profil/spieler/288415,Léo Jardim,Goalkeeper,27,3000000,Brazil,/losc-lille/startseite/verein/1082/saison_id/2022,LOSC Lille,/ligue-1/transfers/wettbewerb/FR1/saison_id/2022,Ligue 1,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2022,Vasco da Gama,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,2000000,2022,right,"Mar 20, 1995 (29)",Ribeirão Preto,"2, Brazil, Italy",1.88,0,0,2021,27,21,1.43,,0,,,,1,,,25,9,1890
157,468247,/cleiton/profil/spieler/468247,Cleiton,Goalkeeper,22,3000000,Brazil,/clube-atletico-mineiro/startseite/verein/330/saison_id/2019,Atlético-MG,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/red-bull-bragantino/startseite/verein/8793/saison_id/2019,RB Bragantino,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,5000000,2019,right,"Aug 19, 1997 (27)",Descanso,"1, Brazil",1.9,3,0,2018,72,39,1.62,,0,,,,2,,,37,11,3510
158,258367,/tadeu/profil/spieler/258367,Tadeu,Goalkeeper,27,1000000,Brazil,/associacao-ferroviaria-de-esportes-sp-/startseite/verein/15882/saison_id/2019,Ferroviária,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2019,Paulistão A1 - Primeira Fase,/goias-ec/startseite/verein/3197/saison_id/2019,Goiás,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,220000,2019,right,"Feb 4, 1992 (32)",Joaquim Távora,"1, Brazil",1.84,0,0,2018,51,50,1.4,,0,,,1,1,,,69,15,4470
159,68097,/rafael/profil/spieler/68097,Rafael,Goalkeeper,30,500000,Brazil,/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2019,Cruzeiro,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,/clube-atletico-mineiro/startseite/verein/330/saison_id/2019,Atlético-MG,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,0,2019,left,"Jun 23, 1989 (35)",Coronel Fabriciano,"1, Brazil",1.92,0,0,2018,67,3,1.33,,0,,,,,,,2,2,270
160,68097,/rafael/profil/spieler/68097,Rafael,Goalkeeper,33,400000,Brazil,/clube-atletico-mineiro/startseite/verein/330/saison_id/2022,Atlético-MG,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/fc-sao-paulo/startseite/verein/585/saison_id/2022,São Paulo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,900000,2022,left,"Jun 23, 1989 (35)",Coronel Fabriciano,"1, Brazil",1.92,0,0,2021,67,9,2.22,,0,,,,1,,,3,6,810
161,76139,/thiago-rodrigues/profil/spieler/76139,Thiago Rodrigues,Goalkeeper,31,500000,Brazil,/parana-clube/startseite/verein/309/saison_id/2019,Paraná,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,/centro-sportivo-alagoano-al-/startseite/verein/18545/saison_id/2019,CSA,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,0,2019,right,"Oct 20, 1988 (36)",Curitiba,"1, Brazil",1.89,0,0,2018,36,36,1.47,,0,,,,7,,,34,15,3240
162,76139,/thiago-rodrigues/profil/spieler/76139,Thiago Rodrigues,Goalkeeper,33,300000,Brazil,/centro-sportivo-alagoano-al-/startseite/verein/18545/saison_id/2021,CSA,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2021,Série B,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2021,Vasco da Gama,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2021,Série B,0,2021,right,"Oct 20, 1988 (36)",Curitiba,"1, Brazil",1.89,0,0,2020,41,40,1.95,,0,,,2,9,,,27,17,3472
163,76139,/thiago-rodrigues/profil/spieler/76139,Thiago Rodrigues,Goalkeeper,34,300000,Brazil,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2022,Vasco da Gama,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2022,Série A,/esporte-clube-vitoria/startseite/verein/2125/saison_id/2022,EC Vitória,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,0,2022,right,"Oct 20, 1988 (36)",Curitiba,"1, Brazil",1.89,0,0,2021,50,50,1.56,,0,,,,8,,,45,19,4500
164,116420,/giovanni/profil/spieler/116420,Giovanni,Goalkeeper,32,500000,Brazil,/guarani-fc-sp-/startseite/verein/1755/saison_id/2019,Guarani,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,/paysandu-sport-club-pa-/startseite/verein/6347/saison_id/2019,Paysandu,,Brazil,0,2019,right,"Feb 5, 1987 (37)",Bauru,"1, Brazil",1.91,0,0,2018,25,21,0.76,,0,,1,,,,,29,3,1853
165,116420,/giovanni/profil/spieler/116420,Giovanni,Goalkeeper,32,500000,Brazil,/paysandu-sport-club-pa-/startseite/verein/6347/saison_id/2019,Paysandu,/campeonato-brasileiro-serie-c/transfers/pokalwettbewerb/BRA3/saison_id/2019,Série C,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2019,Água Santa-SP,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2019,Paulistão A1 - Primeira Fase,0,2019,right,"Feb 5, 1987 (37)",Bauru,"1, Brazil",1.91,0,0,2018,25,21,0.76,,0,,1,,,,,29,3,1853
166,116420,/giovanni/profil/spieler/116420,Giovanni,Goalkeeper,33,400000,Brazil,/esporte-clube-agua-santa-sp-/startseite/verein/45176/saison_id/2020,Água Santa-SP,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2020,Paulistão A1 - Primeira Fase,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2020,Novorizontino,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2020,Paulistão A1 - Primeira Fase,0,2020,right,"Feb 5, 1987 (37)",Bauru,"1, Brazil",1.91,0,0,2019,29,28,1.86,1,0,,,,5,,,20,16,2520
167,181777,/uilson/profil/spieler/181777,Uilson,Goalkeeper,25,500000,Brazil,/clube-atletico-mineiro-b/startseite/verein/16655/saison_id/2019,Atlético-MG B,,Brazil,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2019,Coimbra,,Brazil,0,2019,right,"Apr 28, 1994 (30)",Nanuque,"1, Brazil",1.86,2,0,2018,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
168,372201,/ricardo-friedrich/profil/spieler/372201,Ricardo Friedrich,Goalkeeper,26,500000,Brazil,/fk-bodo-glimt/startseite/verein/501/saison_id/2019,Bodø/Glimt,/eliteserien/transfers/wettbewerb/NO1/saison_id/2019,Eliteserien,/mke-ankaragucu/startseite/verein/868/saison_id/2019,Ankaragücü,/super-lig/transfers/wettbewerb/TR1/saison_id/2019,Süper Lig,0,2019,right,"Feb 18, 1993 (31)",Candelária,"3, Brazil, Germany, Sweden",1.88,0,0,2018,30,30,1.7,,0,,1,1,4,,,44,8,2685
169,372201,/ricardo-friedrich/profil/spieler/372201,Ricardo Friedrich,Goalkeeper,30,800000,Brazil,/kalmar-ff/startseite/verein/3654/saison_id/2023,Kalmar FF,/allsvenskan/transfers/wettbewerb/SE1/saison_id/2023,Allsvenskan,/malmo-ff/startseite/verein/496/saison_id/2023,Malmö FF,/allsvenskan/transfers/wettbewerb/SE1/saison_id/2023,Allsvenskan,0,2023,right,"Feb 18, 1993 (31)",Candelária,"3, Brazil, Germany, Sweden",1.88,0,0,2022,31,31,1.74,,0,,,,4,,2,34,11,2719
170,573907,/luiz-felipe/profil/spieler/573907,Luiz Felipe,Goalkeeper,22,500000,Brazil,/zorya-lugansk/startseite/verein/10690/saison_id/2019,Zorya Lugansk,/premier-liga/transfers/wettbewerb/UKR1/saison_id/2019,Premier Liga,/clube-esportivo-aimore-rs-/startseite/verein/29501/saison_id/2019,Aimoré,/campeonato-gaucho-2-ordm-turno-grupo/transfers/wettbewerb/BRga/saison_id/2019,Gauchão - 2º Turno,0,2019,left,"Apr 24, 1997 (27)",Rio Grande,"1, Brazil",1.98,0,0,2018,25,18,1.22,,0,,,1,2,,,22,7,1598
171,573907,/luiz-felipe/profil/spieler/573907,Luiz Felipe,Goalkeeper,23,400000,Brazil,/clube-esportivo-aimore-rs-/startseite/verein/29501/saison_id/2020,Aimoré,,Brazil,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2020,Coimbra,,Brazil,0,2020,left,"Apr 24, 1997 (27)",Rio Grande,"1, Brazil",1.98,0,0,2019,10,8,1.25,,0,,,,2,,,6,2,720
172,573907,/luiz-felipe/profil/spieler/573907,Luiz Felipe,Goalkeeper,24,400000,Brazil,/coimbra-esporte-clube-ltda-mg-/startseite/verein/27323/saison_id/2020,Coimbra,,Brazil,/clube-esportivo-aimore-rs-/startseite/verein/29501/saison_id/2020,Aimoré,,Brazil,0,2020,left,"Apr 24, 1997 (27)",Rio Grande,"1, Brazil",1.98,0,0,2019,10,8,1.25,,0,,,,2,,,6,2,720
173,573907,/luiz-felipe/profil/spieler/573907,Luiz Felipe,Goalkeeper,24,400000,Brazil,/clube-esportivo-aimore-rs-/startseite/verein/29501/saison_id/2021,Aimoré,,Brazil,/belenenses-sad/startseite/verein/2457/saison_id/2021,B SAD,/liga-nos/transfers/wettbewerb/PO1/saison_id/2021,Liga Portugal,0,2021,left,"Apr 24, 1997 (27)",Rio Grande,"1, Brazil",1.98,0,0,2020,14,3,0.33,,0,,,,2,,,3,1,270
174,573907,/luiz-felipe/profil/spieler/573907,Luiz Felipe,Goalkeeper,25,600000,Brazil,/belenenses-sad/startseite/verein/2457/saison_id/2022,B SAD,/liga-portugal-2/transfers/wettbewerb/PO2/saison_id/2022,Liga Portugal 2,/fc-vizela/startseite/verein/6912/saison_id/2022,Vizela,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,0,2022,left,"Apr 24, 1997 (27)",Rio Grande,"1, Brazil",1.98,0,0,2021,36,36,0.89,,0,,,1,4,,,50,8,3275
175,573907,/luiz-felipe/profil/spieler/573907,Luiz Felipe,Goalkeeper,26,300000,Brazil,/fc-vizela/startseite/verein/6912/saison_id/2023,Vizela,/liga-nos/transfers/wettbewerb/PO1/saison_id/2023,Liga Portugal,/sc-farense/startseite/verein/4294/saison_id/2023,Farense,/liga-nos/transfers/wettbewerb/PO1/saison_id/2023,Liga Portugal,0,2023,left,"Apr 24, 1997 (27)",Rio Grande,"1, Brazil",1.98,0,0,2022,35,4,1.0,,0,,,,2,,,8,,420
176,200455,/vagner/profil/spieler/200455,Vagner,Goalkeeper,30,400000,Brazil,/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2019,Palmeiras,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019,Série A,/chapecoense/startseite/verein/17776/saison_id/2019,Chapecoense,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2019,Série B,0,2019,right,"Aug 24, 1989 (35)",Bom Sucesso do Sul,"2, Brazil, Italy",1.92,0,0,2018,14,14,1.86,,0,,,1,,,,9,8,1250
177,136574,/gustavo-busatto/profil/spieler/136574,Gustavo Busatto,Goalkeeper,28,300000,Brazil,/ituano-futebol-clube-sp-/startseite/verein/4773/saison_id/2019,Ituano,/campeonato-paulista-serie-a1-grunddurchgang/transfers/wettbewerb/BCP1/saison_id/2019,Paulistão A1 - Primeira Fase,/zska-sofia/startseite/verein/208/saison_id/2019,CSKA-Sofia,/efbet-liga/transfers/wettbewerb/BU1/saison_id/2019,efbet Liga,0,2019,right,"Oct 23, 1990 (34)",Arroio do Tigre,"3, Brazil, Bulgaria, Italy",1.9,0,0,2018,14,,,,0,,,,,,,,,
178,610408,/andre-grandi/profil/spieler/610408,André Grandi,Goalkeeper,22,300000,Brazil,/dux-internacional-de-madrid/startseite/verein/50260/saison_id/2019,Inter de Madrid,/segunda-division-b-grupo-i-bis-20-21-/transfers/wettbewerb/ES3A/saison_id/2019,2ª B - Grupo I,/cd-leganes-b/startseite/verein/17686/saison_id/2019,CD Leganés B,,Spain,0,2019,right,"May 2, 1997 (27)",Medianeira,"2, Brazil, Italy",1.93,0,0,2018,37,21,1.29,,0,,,1,2,,,29,6,1875
179,610408,/andre-grandi/profil/spieler/610408,André Grandi,Goalkeeper,23,300000,Brazil,/cd-leganes-b/startseite/verein/17686/saison_id/2020,CD Leganés B,,Spain,/paysandu-sport-club-pa-/startseite/verein/6347/saison_id/2020,Paysandu,/campeonato-brasileiro-serie-c/transfers/pokalwettbewerb/BRA3/saison_id/2020,Série C,0,2020,right,"May 2, 1997 (27)",Medianeira,"2, Brazil, Italy",1.93,0,0,2019,12,,,,0,,,,,,,,,
180,175383,/helton-leite/profil/spieler/175383,Helton Leite,Goalkeeper,29,550000,Brazil,/boavista-porto-fc/startseite/verein/2503/saison_id/2020,Boavista,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,/benfica-lissabon/startseite/verein/294/saison_id/2020,Benfica,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,1500000,2020,right,"Nov 2, 1990 (34)",Belo Horizonte,"3, Brazil, Portugal, Spain",1.96,0,0,2019,31,22,0.95,,0,,,,2,,,29,5,2009
181,175383,/helton-leite/profil/spieler/175383,Helton Leite,Goalkeeper,32,2000000,Brazil,/benfica-lissabon/startseite/verein/294/saison_id/2022,Benfica,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,/antalyaspor/startseite/verein/589/saison_id/2022,Antalyaspor,/super-lig/transfers/wettbewerb/TR1/saison_id/2022,Süper Lig,0,2022,right,"Nov 2, 1990 (34)",Belo Horizonte,"3, Brazil, Portugal, Spain",1.96,0,0,2021,53,7,2.29,,0,,,,1,,,8,3,660
182,175383,/helton-leite/profil/spieler/175383,Helton Leite,Goalkeeper,33,1000000,Brazil,/antalyaspor/startseite/verein/589/saison_id/2024,Antalyaspor,/super-lig/transfers/wettbewerb/TR1/saison_id/2024,Süper Lig,/deportivo-la-coruna/startseite/verein/897/saison_id/2024,Dep. La Coruña,/laliga2/transfers/wettbewerb/ES2/saison_id/2024,LaLiga2,0,2024,right,"Nov 2, 1990 (34)",Belo Horizonte,"3, Brazil, Portugal, Spain",1.96,0,0,2023,36,35,1.26,,0,,,1,1,,,47,7,3150
183,662334,/marcelo-pitaluga/profil/spieler/662334,Marcelo Pitaluga,Goalkeeper,17,100000,Brazil,/fluminense-rio-de-janeiro-u20/startseite/verein/14702/saison_id/2020,Fluminense U20,,Brazil,/fc-liverpool/startseite/verein/31/saison_id/2020,Liverpool,/premier-league/transfers/wettbewerb/GB1/saison_id/2020,Premier League,750000,2020,right,"Dec 20, 2002 (22)",Niterói,"2, Brazil, Germany",1.93,0,0,2019,2,,,,0,,,,,,,,,
184,255928,/jordi/profil/spieler/255928,Jordi,Goalkeeper,26,475000,Brazil,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2020,Vasco da Gama,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,Paços Ferreira,/liga-nos/transfers/wettbewerb/PO1/saison_id/2020,Liga NOS,0,2020,right,"Sep 3, 1993 (31)",Rio de Janeiro,"1, Brazil",1.92,0,0,2019,7,1,,,0,,,,,,,1,,90
185,255928,/jordi/profil/spieler/255928,Jordi,Goalkeeper,29,800000,Brazil,/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2022,Paços Ferreira,/liga-nos/transfers/wettbewerb/PO1/saison_id/2022,Liga Portugal,/gremio-novorizontino-sp-/startseite/verein/37474/saison_id/2022,Novorizontino,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2022,Série B,0,2022,right,"Sep 3, 1993 (31)",Rio de Janeiro,"1, Brazil",1.92,0,0,2021,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
186,202959,/neto-volpi/profil/spieler/202959,Neto Volpi,Goalkeeper,28,400000,Brazil,/shimizu-s-pulse/startseite/verein/1062/saison_id/2020,Shimizu S-Pulse,/j1-league/transfers/wettbewerb/JAP1/saison_id/2020,J1 League,/concordia-atletico-clube-sc-/startseite/verein/31534/saison_id/2020,Concórdia,,Brazil,0,2020,right,"Aug 1, 1992 (32)",Florianópolis,"2, Brazil, Colombia",1.9,0,0,2019,3,3,,,0,,,,,,,11,,270
187,723168,/maycon-cleiton/profil/spieler/723168,Maycon Cleiton,Goalkeeper,22,0,Brazil,/santa-cruz-futebol-clube-pe-/startseite/verein/1785/saison_id/2020,Santa Cruz-PE,/copa-do-nordeste-fase-de-grupos/transfers/wettbewerb/BRNE/saison_id/2020,Copa do Nordeste - Fase de Grupos,/red-bull-bragantino/startseite/verein/8793/saison_id/2020,RB Bragantino,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2020,Série A,150000,2020,right,"Nov 8, 1998 (26)",Cuiabá,"2, Brazil, Portugal",1.91,0,0,2019,45,45,1.82,,0,,,,3,,,35,20,4080
188,841263,/pedro-rangel/profil/spieler/841263,Pedro Rangel,Goalkeeper,20,0,Brazil,/sociedade-esportiva-itapirense-sp-u20/startseite/verein/96911/saison_id/2020,Itapirense U20,,Brazil,/fluminense-football-club-u23/startseite/verein/96207/saison_id/2020,Fluminense U23,,Brazil,20000,2020,right,"Jun 29, 2000 (24)",Nepomuceno,"1, Brazil",1.92,0,0,2019,1,,,,0,,,,,,,,,
189,140811,/santos/profil/spieler/140811,Santos,Goalkeeper,32,3500000,Brazil,/club-athletico-paranaense/startseite/verein/679/saison_id/2021,Athletico-PR,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2021,Flamengo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,3000000,2021,right,"Mar 17, 1990 (34)",Campina Grande,"1, Brazil",1.88,0,0,2020,48,48,1.77,,0,,,,3,,,46,19,4320
190,140811,/santos/profil/spieler/140811,Santos,Goalkeeper,33,1700000,Brazil,/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2023,Flamengo,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2023,Fortaleza,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,900000,2023,right,"Mar 17, 1990 (34)",Campina Grande,"1, Brazil",1.88,0,0,2022,70,26,1.5,,0,,1,1,,,,35,8,2321
191,364257,/ivan/profil/spieler/364257,Ivan,Goalkeeper,24,2500000,Brazil,/aa-ponte-preta/startseite/verein/1134/saison_id/2021,Ponte Preta,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2021,Série B,/corinthians-sao-paulo/startseite/verein/199/saison_id/2021,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,2000000,2021,right,"Jul 2, 1997 (27)",Rio das Pedras,"2, Brazil, Italy",1.96,0,0,2020,27,26,1.5,,0,,,,4,,,30,8,2340
192,364257,/ivan/profil/spieler/364257,Ivan,Goalkeeper,26,1800000,Brazil,/corinthians-sao-paulo/startseite/verein/199/saison_id/2023,Corinthians,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2023,Internacional,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2023,Série A,280000,2023,right,"Jul 2, 1997 (27)",Rio das Pedras,"2, Brazil, Italy",1.96,0,0,2022,69,7,1.71,,0,,,,,,,7,4,630
193,412372,/lucao/profil/spieler/412372,Lucão,Goalkeeper,20,1500000,Brazil,/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2021,Vasco da Gama,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2021,Série B,/red-bull-bragantino/startseite/verein/8793/saison_id/2021,RB Bragantino,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,0,2021,right,"Feb 26, 2001 (23)",Barra Mansa,"1, Brazil",1.9,1,0,2020,47,24,1.21,,0,,,,1,,,40,1,2160
194,98930,/vladimir/profil/spieler/98930,Vladimir,Goalkeeper,31,700000,Brazil,/fc-santos/startseite/verein/221/saison_id/2021,Santos,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,/avai-fc-sc-/startseite/verein/2035/saison_id/2021,Avaí FC,/campeonato-brasileiro-serie-b/transfers/wettbewerb/BRA2/saison_id/2021,Série B,0,2021,right,"Jul 16, 1989 (35)",Ipiaú,"1, Brazil",1.91,0,0,2020,54,4,1.25,,0,,,,2,,,6,,360
195,273250,/luan-polli/profil/spieler/273250,Luan Polli,Goalkeeper,28,600000,Brazil,/sport-club-do-recife/startseite/verein/8718/saison_id/2021,Sport Recife,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,/atletico-clube-goianiense/startseite/verein/15172/saison_id/2021,Atlético-GO,/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2021,Série A,0,2021,right,"Apr 6, 1993 (31)",Meleiro,"3, Brazil, Iran, Italy",1.89,0,0,2020,47,8,1.25,,0,,2,,,,1,11,2,627
